Year,Entidad federativa,Educación Básica,Educación Media,GeoCode,Value
2019/2020,Tamaulipas,,Media superior,28,52.06611570247932
2018/2019,Tamaulipas,,Media superior,28,50.0
2021/2022,Tlaxcala,,Media superior,29,49.268292682926806
2020/2021,Tlaxcala,,Media superior,29,51.724137931034505
2019/2020,Tlaxcala,,Media superior,29,58.04878048780492
2018/2019,Tlaxcala,,Media superior,29,55.76923076923082
2021/2022,Veracruz de Ignacio de la Llave,,Media superior,30,24.277141298417902
2020/2021,Veracruz de Ignacio de la Llave,,Media superior,30,24.01084010840111
2019/2020,Veracruz de Ignacio de la Llave,,Media superior,30,21.89189189189189
2018/2019,Veracruz de Ignacio de la Llave,,Media superior,30,19.91247264770241
2021/2022,Yucatán,,Media superior,31,52.75938189845468
2020/2021,Yucatán,,Media superior,31,45.57522123893808
2019/2020,Yucatán,,Media superior,31,44.7136563876652
2018/2019,Yucatán,,Media superior,31,40.83885209713021
2021/2022,Zacatecas,,Media superior,32,46.17940199335549
2020/2021,Zacatecas,,Media superior,32,45.874587458745886
2019/2020,Zacatecas,,Media superior,32,38.6666666666667
2018/2019,Zacatecas,,Media superior,32,37.5
