Year,Value
2020 P/,12.029
2019,11.9251800208104
2018,8.94303913610665
2017,9.96785301045663
2016,11.1669169649545
2015,9.22009240865911
2014,9.23534053508136
2013,8.94931507158444
2012,8.81780304856682
2011,7.41470289798025
2010,10.6235074317057
2009,18.9879331463503
2008,8.63774637850942
2007,8.76585546447889
2006,16.6069728890499
