Year,Entidad federativa,Educación Básica,Educación Media,GeoCode,Value
2021/2022,Tlaxcala,,Media superior,29,84.87804878048783
2020/2021,Tlaxcala,,Media superior,29,85.2216748768473
2019/2020,Tlaxcala,,Media superior,29,96.58536585365847
2018/2019,Tlaxcala,,Media superior,29,96.1538461538462
2021/2022,Veracruz de Ignacio de la Llave,,Media superior,30,94.8717948717949
2020/2021,Veracruz de Ignacio de la Llave,,Media superior,30,95.66395663956638
2019/2020,Veracruz de Ignacio de la Llave,,Media superior,30,77.3513513513514
2018/2019,Veracruz de Ignacio de la Llave,,Media superior,30,77.4617067833698
2021/2022,Yucatán,,Media superior,31,93.8189845474614
2020/2021,Yucatán,,Media superior,31,93.58407079646022
2019/2020,Yucatán,,Media superior,31,71.36563876651982
2018/2019,Yucatán,,Media superior,31,71.52317880794702
2021/2022,Zacatecas,,Media superior,32,96.01328903654483
2020/2021,Zacatecas,,Media superior,32,96.3696369636964
2019/2020,Zacatecas,,Media superior,32,89.0
2018/2019,Zacatecas,,Media superior,32,91.21621621621622
