Year,Entidad federativa,Sexo,GeoCode,Value
2017,Coahuila de Zaragoza,Total,5,60.03448169223157
2015,Coahuila de Zaragoza,Total,5,52.9455531357592
2013,Coahuila de Zaragoza,Total,5,65.79411615033605
2021,Coahuila de Zaragoza,Hombres,5,61.77690252499271
2019,Coahuila de Zaragoza,Hombres,5,56.73085355781062
2017,Coahuila de Zaragoza,Hombres,5,62.388709982951454
2015,Coahuila de Zaragoza,Hombres,5,53.17925700142792
2013,Coahuila de Zaragoza,Hombres,5,66.53138277077431
2021,Coahuila de Zaragoza,Mujeres,5,62.0864929718625
2019,Coahuila de Zaragoza,Mujeres,5,53.85592813220594
2017,Coahuila de Zaragoza,Mujeres,5,57.89454264587953
2015,Coahuila de Zaragoza,Mujeres,5,52.87429922782847
2013,Coahuila de Zaragoza,Mujeres,5,65.1542695251183
2021,Colima,Total,6,64.70105740459708
2019,Colima,Total,6,70.35000306482553
2017,Colima,Total,6,69.20448674672839
2015,Colima,Total,6,63.02902765783548
2013,Colima,Total,6,83.74256861307914
2021,Colima,Hombres,6,65.96652292854829
2019,Colima,Hombres,6,67.92493652440062
2017,Colima,Hombres,6,70.71310743935746
2015,Colima,Hombres,6,64.536730568452
2013,Colima,Hombres,6,85.81487591702056
2021,Colima,Mujeres,6,63.60651980864531
2019,Colima,Mujeres,6,72.40496090590466
2017,Colima,Mujeres,6,67.87297647248374
2015,Colima,Mujeres,6,62.38931171799509
2013,Colima,Mujeres,6,81.80373199519215
2021,Chiapas,Total,7,43.68049923375083
2019,Chiapas,Total,7,34.88519829385619
2017,Chiapas,Total,7,27.76980419549896
2015,Chiapas,Total,7,29.43594867203498
2013,Chiapas,Total,7,42.18246012006029
2021,Chiapas,Hombres,7,46.17603145374019
2019,Chiapas,Hombres,7,36.79200542005411
2017,Chiapas,Hombres,7,28.912719118378423
2015,Chiapas,Hombres,7,28.97218605029717
2013,Chiapas,Hombres,7,44.4051237795926
2021,Chiapas,Mujeres,7,41.25315564118503
2019,Chiapas,Mujeres,7,33.049331516926024
2017,Chiapas,Mujeres,7,26.760031349976124
2015,Chiapas,Mujeres,7,29.60926138901825
2013,Chiapas,Mujeres,7,40.27186895373907
2021,Chihuahua,Total,8,63.4063412959676
2019,Chihuahua,Total,8,60.99001743789339
2017,Chihuahua,Total,8,59.61316109001559
2015,Chihuahua,Total,8,55.87554190423796
2013,Chihuahua,Total,8,72.25575387920817
2021,Chihuahua,Hombres,8,64.43462215512324
2019,Chihuahua,Hombres,8,61.95594683975009
2017,Chihuahua,Hombres,8,58.69290900558105
2015,Chihuahua,Hombres,8,58.9011400493025
2013,Chihuahua,Hombres,8,72.16124728176248
2021,Chihuahua,Mujeres,8,62.42325465012806
2019,Chihuahua,Mujeres,8,60.19936852845063
2017,Chihuahua,Mujeres,8,60.53280874542155
2015,Chihuahua,Mujeres,8,54.5821897278729
2013,Chihuahua,Mujeres,8,72.33989492399836
2021,Ciudad de México,Total,9,47.8230831131832
2019,Ciudad de México,Total,9,49.64198400213961
2017,Ciudad de México,Total,9,45.11302768057911
2015,Ciudad de México,Total,9,44.63807749762784
2013,Ciudad de México,Total,9,47.72524404826279
2021,Ciudad de México,Hombres,9,49.31649400747054
2019,Ciudad de México,Hombres,9,49.07695910641148
2017,Ciudad de México,Hombres,9,43.97880834039433
2015,Ciudad de México,Hombres,9,44.99463714859511
2013,Ciudad de México,Hombres,9,48.412981412308255
2021,Ciudad de México,Mujeres,9,46.55838936720739
2019,Ciudad de México,Mujeres,9,50.13215119323561
2017,Ciudad de México,Mujeres,9,46.094653659105525
2015,Ciudad de México,Mujeres,9,44.45932374321372
2013,Ciudad de México,Mujeres,9,47.18134731869056
2021,Durango,Total,10,59.0527664437043
2019,Durango,Total,10,62.02589079570595
2017,Durango,Total,10,55.94356101908739
2015,Durango,Total,10,43.657535449317365
2013,Durango,Total,10,69.09652230159897
2021,Durango,Hombres,10,60.15358335794619
2019,Durango,Hombres,10,62.92260870950764
2017,Durango,Hombres,10,59.30460886819036
2015,Durango,Hombres,10,48.419055217987164
2013,Durango,Hombres,10,68.20480503518847
2021,Durango,Mujeres,10,58.06137587030487
2019,Durango,Mujeres,10,61.240803207472766
2017,Durango,Mujeres,10,53.14997635879928
2015,Durango,Mujeres,10,41.552715828314014
2013,Durango,Mujeres,10,69.84934752508958
2021,Guanajuato,Total,11,74.29231295329375
2019,Guanajuato,Total,11,69.03743260490408
2017,Guanajuato,Total,11,67.25487127318247
2015,Guanajuato,Total,11,66.8637303483665
2013,Guanajuato,Total,11,75.19889495668048
2021,Guanajuato,Hombres,11,75.42060783490084
2019,Guanajuato,Hombres,11,72.00753087103378
2017,Guanajuato,Hombres,11,68.81540643252974
