Year,Value
2023 E/,0.28780997240073
2022,0.32310039758513
2021,0.27097871661238
2020,0.48554015527896
2019,0.43627416779106
2018,0.33495193153126
2017,0.67532267963117
2016,0.36943734979258
2015,0.23635773760381
2014,0.66248808558395
2013,1.07641142373
2012,1.32906816652841
2011,1.11861719515478
2010,0.99418165055686
2009,1.19491617881665
2008,1.31397136033668
2007,1.00561832723985
