Year,Entidad federativa,GeoCode,Value
2002,Yucatán,31,66.35037
2001,Yucatán,31,73.02318
2000,Yucatán,31,69.16913
1999,Yucatán,31,74.08033
1998,Yucatán,31,62.78439
1997,Yucatán,31,93.94986
1996,Yucatán,31,96.79138
1995,Yucatán,31,93.74178
1994,Yucatán,31,95.01953
1993,Yucatán,31,87.89053
2018,Zacatecas,32,102.2065
2017,Zacatecas,32,90.42032
2016,Zacatecas,32,95.75685
2015,Zacatecas,32,105.38333
2014,Zacatecas,32,98.83557
2013,Zacatecas,32,101.1959
2012,Zacatecas,32,83.28909
2011,Zacatecas,32,75.96383
2010,Zacatecas,32,75.12422
2009,Zacatecas,32,84.38641
2008,Zacatecas,32,73.80875
2007,Zacatecas,32,76.74336
2006,Zacatecas,32,77.38551
2005,Zacatecas,32,76.46872
2004,Zacatecas,32,73.39595
2003,Zacatecas,32,72.80075
2002,Zacatecas,32,74.55329
2001,Zacatecas,32,74.54618
2000,Zacatecas,32,72.62531
1999,Zacatecas,32,75.01945
1998,Zacatecas,32,81.77086
1997,Zacatecas,32,98.33357
1996,Zacatecas,32,99.3772
1995,Zacatecas,32,99.14424
1994,Zacatecas,32,96.66453
1993,Zacatecas,32,86.82486
