Year,Entidad federativa,Sexo,GeoCode,Value
2017,México,Hombres,15,37.181909145393234
2015,México,Hombres,15,26.672393370285597
2013,México,Hombres,15,25.645583486595577
2021,México,Mujeres,15,28.72234537101212
2019,México,Mujeres,15,33.563247964430865
2017,México,Mujeres,15,30.32905732656306
2015,México,Mujeres,15,26.775862319117063
2013,México,Mujeres,15,27.67744448441224
2021,Michoacán de Ocampo,Total,16,39.548024485624936
2019,Michoacán de Ocampo,Total,16,36.19771452326403
2017,Michoacán de Ocampo,Total,16,33.93433215365936
2015,Michoacán de Ocampo,Total,16,34.250339695812634
2013,Michoacán de Ocampo,Total,16,32.011207142423814
2021,Michoacán de Ocampo,Hombres,16,39.78860195556597
2019,Michoacán de Ocampo,Hombres,16,35.39950029238208
2017,Michoacán de Ocampo,Hombres,16,30.985959204363542
2015,Michoacán de Ocampo,Hombres,16,31.051916968730865
2013,Michoacán de Ocampo,Hombres,16,31.892484602144236
2021,Michoacán de Ocampo,Mujeres,16,39.3457470896934
2019,Michoacán de Ocampo,Mujeres,16,36.82949355291376
2017,Michoacán de Ocampo,Mujeres,16,36.53960418666298
2015,Michoacán de Ocampo,Mujeres,16,35.61031341777594
2013,Michoacán de Ocampo,Mujeres,16,32.12891453244074
2021,Morelos,Total,17,36.27041072207148
2019,Morelos,Total,17,39.14449231099933
2017,Morelos,Total,17,32.22475719357353
2015,Morelos,Total,17,27.006529686398945
2013,Morelos,Total,17,36.02205483615305
2021,Morelos,Hombres,17,37.58373645566422
2019,Morelos,Hombres,17,40.6964341437123
2017,Morelos,Hombres,17,30.27191599189697
2015,Morelos,Hombres,17,27.99085134394909
2013,Morelos,Hombres,17,36.49697405784628
2021,Morelos,Mujeres,17,35.24408367043643
2019,Morelos,Mujeres,17,37.86944047582983
2017,Morelos,Mujeres,17,33.830793815785
2015,Morelos,Mujeres,17,26.611369379448668
2013,Morelos,Mujeres,17,35.61128892445151
2021,Nayarit,Total,18,33.19352652092866
2019,Nayarit,Total,18,31.68986916887158
2017,Nayarit,Total,18,34.68770217813242
2015,Nayarit,Total,18,25.061575711125432
2013,Nayarit,Total,18,28.62128708450187
2021,Nayarit,Hombres,18,34.18580120570289
2019,Nayarit,Hombres,18,32.1319941497004
2017,Nayarit,Hombres,18,35.733736350516075
2015,Nayarit,Hombres,18,26.927147645087224
2013,Nayarit,Hombres,18,24.861554444081357
2021,Nayarit,Mujeres,18,32.32579307142988
2019,Nayarit,Mujeres,18,31.298767467555084
2017,Nayarit,Mujeres,18,33.66249432864506
2015,Nayarit,Mujeres,18,24.348634190264843
2013,Nayarit,Mujeres,18,31.416044938782186
2021,Nuevo León,Total,19,56.16725170989432
2019,Nuevo León,Total,19,58.149387941030895
2017,Nuevo León,Total,19,48.60179753211948
2015,Nuevo León,Total,19,34.28277701120166
2013,Nuevo León,Total,19,42.28981989587735
2021,Nuevo León,Hombres,19,58.92296027596058
2019,Nuevo León,Hombres,19,60.17616040905431
2017,Nuevo León,Hombres,19,50.52858719142358
2015,Nuevo León,Hombres,19,35.43747132348116
2013,Nuevo León,Hombres,19,46.56091024085587
2021,Nuevo León,Mujeres,19,53.49449239505094
2019,Nuevo León,Mujeres,19,56.29755961896197
2017,Nuevo León,Mujeres,19,46.66168346688695
2015,Nuevo León,Mujeres,19,33.6798725395629
2013,Nuevo León,Mujeres,19,38.99493892689307
2021,Oaxaca,Total,20,34.12381042193782
2019,Oaxaca,Total,20,28.55290694706754
2017,Oaxaca,Total,20,28.132960967081093
2015,Oaxaca,Total,20,25.101452955159367
2013,Oaxaca,Total,20,25.12117416089344
2021,Oaxaca,Hombres,20,35.82498051512573
2019,Oaxaca,Hombres,20,28.301196823519252
2017,Oaxaca,Hombres,20,28.779831251718534
2015,Oaxaca,Hombres,20,27.428912800159228
2013,Oaxaca,Hombres,20,25.34747889098267
2021,Oaxaca,Mujeres,20,32.77195029293453
2019,Oaxaca,Mujeres,20,28.760735373054136
2017,Oaxaca,Mujeres,20,27.62833057353604
2015,Oaxaca,Mujeres,20,24.012389511327584
2013,Oaxaca,Mujeres,20,24.941065339790867
2021,Puebla,Total,21,37.9254086877263
2019,Puebla,Total,21,33.54844544429398
2017,Puebla,Total,21,37.29899415110716
2015,Puebla,Total,21,34.34822259161548
2013,Puebla,Total,21,34.42230210044554
2021,Puebla,Hombres,21,37.377531275953615
2019,Puebla,Hombres,21,35.1668653158522
2017,Puebla,Hombres,21,41.61364858901752
2015,Puebla,Hombres,21,41.18737368876916
2013,Puebla,Hombres,21,33.770788787593006
2021,Puebla,Mujeres,21,38.43402072131996
