Year,Entidad federativa,Sexo,GeoCode,Value
2019,Ciudad de México,Total,9,20.077425921675204
2017,Ciudad de México,Total,9,17.33735662395589
2015,Ciudad de México,Total,9,21.83457726216416
2013,Ciudad de México,Total,9,15.831813743545748
2021,Ciudad de México,Hombres,9,21.62071772439032
2019,Ciudad de México,Hombres,9,19.557207132454813
2017,Ciudad de México,Hombres,9,18.02922682014039
2015,Ciudad de México,Hombres,9,21.55372455574963
2013,Ciudad de México,Hombres,9,13.854843709591483
2021,Ciudad de México,Mujeres,9,20.80552874635946
2019,Ciudad de México,Mujeres,9,20.528723173523
2017,Ciudad de México,Mujeres,9,16.73856789387447
2015,Ciudad de México,Mujeres,9,21.975376916787805
2013,Ciudad de México,Mujeres,9,17.395299446292487
2021,Durango,Total,10,30.00106767932676
2019,Durango,Total,10,35.63643991145596
2017,Durango,Total,10,34.11926475643534
2015,Durango,Total,10,25.159608160398417
2013,Durango,Total,10,27.654591748058948
2021,Durango,Hombres,10,30.445677956038157
2019,Durango,Hombres,10,33.90461925779572
2017,Durango,Hombres,10,36.225313306397744
2015,Durango,Hombres,10,30.089609034554645
2013,Durango,Hombres,10,32.25550136604536
2021,Durango,Mujeres,10,29.60065373994633
2019,Durango,Mujeres,10,37.15267024354583
2017,Durango,Mujeres,10,32.36879133649697
2015,Durango,Mujeres,10,22.9803118273735
2013,Durango,Mujeres,10,23.770310326253973
2021,Guanajuato,Total,11,45.784705528079286
2019,Guanajuato,Total,11,44.619303330862415
2017,Guanajuato,Total,11,35.530177701312326
2015,Guanajuato,Total,11,26.052740768860957
2013,Guanajuato,Total,11,32.433131488047934
2021,Guanajuato,Hombres,11,42.948949920352455
2019,Guanajuato,Hombres,11,45.43208372556629
2017,Guanajuato,Hombres,11,35.86074397184356
2015,Guanajuato,Hombres,11,23.096715450855744
2013,Guanajuato,Hombres,11,34.26284117773491
2021,Guanajuato,Mujeres,11,48.00051642983336
2019,Guanajuato,Mujeres,11,43.8417094984261
2017,Guanajuato,Mujeres,11,35.23587392000934
2015,Guanajuato,Mujeres,11,27.22947946854629
2013,Guanajuato,Mujeres,11,30.904188988821744
2021,Guerrero,Total,12,15.148399077851776
2019,Guerrero,Total,12,20.143554907023336
2017,Guerrero,Total,12,19.06680238429151
2015,Guerrero,Total,12,15.34734368588876
2013,Guerrero,Total,12,15.694900441694012
2021,Guerrero,Hombres,12,16.409287431829124
2019,Guerrero,Hombres,12,20.45928552482792
2017,Guerrero,Hombres,12,18.794324140178297
2015,Guerrero,Hombres,12,14.953299199476366
2013,Guerrero,Hombres,12,12.660145485888906
2021,Guerrero,Mujeres,12,14.108439818231314
2019,Guerrero,Mujeres,12,19.868703759515487
2017,Guerrero,Mujeres,12,19.29328221682176
2015,Guerrero,Mujeres,12,15.537242564353669
2013,Guerrero,Mujeres,12,18.1995537687142
2021,Hidalgo,Total,13,16.050008799473925
2019,Hidalgo,Total,13,18.967003950951693
2017,Hidalgo,Total,13,20.07506807275131
2015,Hidalgo,Total,13,21.48595832794097
2013,Hidalgo,Total,13,36.0066100515296
2021,Hidalgo,Hombres,13,16.013191117596776
2019,Hidalgo,Hombres,13,17.855210819411283
2017,Hidalgo,Hombres,13,19.024195922891707
2015,Hidalgo,Hombres,13,17.76304795855847
2013,Hidalgo,Hombres,13,37.77887533549526
2021,Hidalgo,Mujeres,13,16.084322795966443
2019,Hidalgo,Mujeres,13,19.911344961798967
2017,Hidalgo,Mujeres,13,20.88180935792256
2015,Hidalgo,Mujeres,13,22.92522036234173
2013,Hidalgo,Mujeres,13,34.02757619738756
2021,Jalisco,Total,14,23.588951934194643
2019,Jalisco,Total,14,25.718526877992524
2017,Jalisco,Total,14,25.239187206554146
2015,Jalisco,Total,14,21.259547427981957
2013,Jalisco,Total,14,21.18713473488923
2021,Jalisco,Hombres,14,22.103488042630023
2019,Jalisco,Hombres,14,26.50536379819584
2017,Jalisco,Hombres,14,23.876748242500074
2015,Jalisco,Hombres,14,22.282886692960844
2013,Jalisco,Hombres,14,20.067128743784856
2021,Jalisco,Mujeres,14,24.926816192382528
2019,Jalisco,Mujeres,14,25.051057603609628
2017,Jalisco,Mujeres,14,26.347995249376243
2015,Jalisco,Mujeres,14,20.76047030831233
2013,Jalisco,Mujeres,14,22.23159134258916
2021,México,Total,15,17.973800300110923
2019,México,Total,15,17.401996040105175
2017,México,Total,15,15.377964871206588
2015,México,Total,15,9.931036862119749
2013,México,Total,15,13.005437431816578
2021,México,Hombres,15,19.884943795620806
2019,México,Hombres,15,16.70434719881887
2017,México,Hombres,15,18.35673351190161
2015,México,Hombres,15,7.995659761467694
2013,México,Hombres,15,15.737617506034896
2021,México,Mujeres,15,16.36434541484682
2019,México,Mujeres,15,18.01581101724212
2017,México,Mujeres,15,12.7244233836891
2015,México,Mujeres,15,10.889508766443123
2013,México,Mujeres,15,10.880906213616598
2021,Michoacán de Ocampo,Total,16,19.185749446468595
2019,Michoacán de Ocampo,Total,16,19.258858248067398
2017,Michoacán de Ocampo,Total,16,20.643526938181815
2015,Michoacán de Ocampo,Total,16,18.7546149363975
2013,Michoacán de Ocampo,Total,16,14.952062493627876
2021,Michoacán de Ocampo,Hombres,16,22.058364772516764
2019,Michoacán de Ocampo,Hombres,16,19.2727659348254
2017,Michoacán de Ocampo,Hombres,16,19.286761720275525
2015,Michoacán de Ocampo,Hombres,16,16.306975947679362
2013,Michoacán de Ocampo,Hombres,16,13.84666431637673
2021,Michoacán de Ocampo,Mujeres,16,16.77045616148945
2019,Michoacán de Ocampo,Mujeres,16,19.247850445268742
2017,Michoacán de Ocampo,Mujeres,16,21.84240596005296
2015,Michoacán de Ocampo,Mujeres,16,19.795354385040344
2013,Michoacán de Ocampo,Mujeres,16,16.048008841028548
2021,Morelos,Total,17,19.63134058655856
2019,Morelos,Total,17,23.343496624107058
2017,Morelos,Total,17,20.09762897259029
2015,Morelos,Total,17,18.48242600422828
2013,Morelos,Total,17,18.676441668802
2021,Morelos,Hombres,17,19.99620816049815
2019,Morelos,Hombres,17,21.73697200079428
2017,Morelos,Hombres,17,20.731527253612978
2015,Morelos,Hombres,17,19.194399331148663
2013,Morelos,Hombres,17,17.128053246302677
2021,Morelos,Mujeres,17,19.34620685939537
2019,Morelos,Mujeres,17,24.663392850899985
2017,Morelos,Mujeres,17,19.57630452838797
2015,Morelos,Mujeres,17,18.1966011458112
2013,Morelos,Mujeres,17,20.01566980062676
2021,Nayarit,Total,18,30.989858303025688
2019,Nayarit,Total,18,24.355185098556227
2017,Nayarit,Total,18,27.116131119258142
2015,Nayarit,Total,18,27.5469003117978
2013,Nayarit,Total,18,20.30578527158089
2021,Nayarit,Hombres,18,29.33504711741986
2019,Nayarit,Hombres,18,24.48583373241353
2017,Nayarit,Hombres,18,26.143697410342263
2015,Nayarit,Hombres,18,30.213189527001425
2013,Nayarit,Hombres,18,17.92126406447667
2021,Nayarit,Mujeres,18,32.436972736546984
2019,Nayarit,Mujeres,18,24.239613924811543
2017,Nayarit,Mujeres,18,28.069203875203552
2015,Nayarit,Mujeres,18,26.52795901367014
2013,Nayarit,Mujeres,18,22.07829411984508
2021,Nuevo León,Total,19,38.565998780483504
2019,Nuevo León,Total,19,43.53947592584337
2017,Nuevo León,Total,19,32.37863939325359
2015,Nuevo León,Total,19,21.547804315648904
2013,Nuevo León,Total,19,39.60412269593361
2021,Nuevo León,Hombres,19,38.10599856095544
2019,Nuevo León,Hombres,19,41.565300466427296
2017,Nuevo León,Hombres,19,34.907582118396604
2015,Nuevo León,Hombres,19,21.673347350163574
2013,Nuevo León,Hombres,19,40.032730157140286
2021,Nuevo León,Mujeres,19,39.01215258887715
2019,Nuevo León,Mujeres,19,45.34324723523208
2017,Nuevo León,Mujeres,19,29.832208168897548
2015,Nuevo León,Mujeres,19,21.482254103712247
2013,Nuevo León,Mujeres,19,39.27347865588072
2021,Oaxaca,Total,20,18.2519347259481
2019,Oaxaca,Total,20,17.297126231432742
2017,Oaxaca,Total,20,16.14719319423857
2015,Oaxaca,Total,20,17.974574379134243
2013,Oaxaca,Total,20,14.804587200409728
2021,Oaxaca,Hombres,20,21.525801598666018
2019,Oaxaca,Hombres,20,19.440820214624623
2017,Oaxaca,Hombres,20,18.20050074532901
2015,Oaxaca,Hombres,20,19.55970912786431
2013,Oaxaca,Hombres,20,15.171422919551512
2021,Oaxaca,Mujeres,20,15.650307698401562
2019,Oaxaca,Mujeres,20,15.527151547682925
2017,Oaxaca,Mujeres,20,14.545386120728606
2015,Oaxaca,Mujeres,20,17.2328591946175
2013,Oaxaca,Mujeres,20,14.512634182517166
2021,Puebla,Total,21,17.816527272573747
2019,Puebla,Total,21,14.622178384596038
2017,Puebla,Total,21,18.13056364045583
2015,Puebla,Total,21,19.64204779406161
2013,Puebla,Total,21,10.0118435793482
2021,Puebla,Hombres,21,19.52563981759249
2019,Puebla,Hombres,21,15.673070181588676
2017,Puebla,Hombres,21,21.45995444874978
2015,Puebla,Hombres,21,23.05090944086228
2013,Puebla,Hombres,21,10.78504714637431
2021,Puebla,Mujeres,21,16.229903716858825
2019,Puebla,Mujeres,21,13.637553031339833
2017,Puebla,Mujeres,21,15.24218032902628
2015,Puebla,Mujeres,21,18.060413922439743
2013,Puebla,Mujeres,21,9.379381047843914
2021,Querétaro,Total,22,37.07815855440965
2019,Querétaro,Total,22,36.10888536006181
2017,Querétaro,Total,22,36.607864068339865
2015,Querétaro,Total,22,32.77554034920204
2013,Querétaro,Total,22,36.416391051658536
2021,Querétaro,Hombres,22,37.24380330651033
2019,Querétaro,Hombres,22,35.56891141926361
2017,Querétaro,Hombres,22,36.18287671975446
2015,Querétaro,Hombres,22,35.903062930228884
2013,Querétaro,Hombres,22,34.39824159746411
2021,Querétaro,Mujeres,22,36.956529435296936
2019,Querétaro,Mujeres,22,36.61781838248821
2017,Querétaro,Mujeres,22,36.99879826271668
2015,Querétaro,Mujeres,22,31.321762935010607
2013,Querétaro,Mujeres,22,37.97015516913197
2021,Quintana Roo,Total,23,21.40008201825671
2019,Quintana Roo,Total,23,23.51491040532498
2017,Quintana Roo,Total,23,21.94551501482192
2015,Quintana Roo,Total,23,26.925229653145728
2013,Quintana Roo,Total,23,18.11034926402069
2021,Quintana Roo,Hombres,23,20.72590723597323
2019,Quintana Roo,Hombres,23,22.837899615717102
2017,Quintana Roo,Hombres,23,22.483129976513727
2015,Quintana Roo,Hombres,23,25.978386416456523
2013,Quintana Roo,Hombres,23,22.032076789719166
2021,Quintana Roo,Mujeres,23,22.10990408959953
2019,Quintana Roo,Mujeres,23,24.15746265771396
2017,Quintana Roo,Mujeres,23,21.39580433998252
2015,Quintana Roo,Mujeres,23,27.280153132055464
2013,Quintana Roo,Mujeres,23,14.37085378350683
2021,San Luis Potosí,Total,24,18.54958855893257
2019,San Luis Potosí,Total,24,17.270434187711306
2017,San Luis Potosí,Total,24,17.824265721636777
2015,San Luis Potosí,Total,24,12.939959711276218
2013,San Luis Potosí,Total,24,13.12402598539627
2021,San Luis Potosí,Hombres,24,19.1404508711582
2019,San Luis Potosí,Hombres,24,18.69596346130109
2017,San Luis Potosí,Hombres,24,17.17033556335628
2015,San Luis Potosí,Hombres,24,15.31732643337006
2013,San Luis Potosí,Hombres,24,14.276571930444725
2021,San Luis Potosí,Mujeres,24,18.05260086979707
2019,San Luis Potosí,Mujeres,24,16.12838785347112
2017,San Luis Potosí,Mujeres,24,18.3919225907646
2015,San Luis Potosí,Mujeres,24,11.996449473797318
2013,San Luis Potosí,Mujeres,24,12.113794042265615
2021,Sinaloa,Total,25,35.90781572073856
2019,Sinaloa,Total,25,34.610280196895054
2017,Sinaloa,Total,25,43.06850983354126
2015,Sinaloa,Total,25,37.98140968138976
2013,Sinaloa,Total,25,40.31006280574972
2021,Sinaloa,Hombres,25,36.62306979748285
2019,Sinaloa,Hombres,25,37.467600285836326
2017,Sinaloa,Hombres,25,45.23215050790523
2015,Sinaloa,Hombres,25,37.04079260851873
2013,Sinaloa,Hombres,25,46.37274788211439
2021,Sinaloa,Mujeres,25,35.35080114098896
2019,Sinaloa,Mujeres,25,32.29368428630688
2017,Sinaloa,Mujeres,25,41.20780689319693
2015,Sinaloa,Mujeres,25,38.4700961397672
2013,Sinaloa,Mujeres,25,34.95834955528344
2021,Sonora,Total,26,21.034692736460613
2019,Sonora,Total,26,17.79000637928386
2017,Sonora,Total,26,26.74199929042333
2015,Sonora,Total,26,19.994866847509908
2013,Sonora,Total,26,24.89361251833224
2021,Sonora,Hombres,26,21.479080351891124
2019,Sonora,Hombres,26,20.049164193726675
2017,Sonora,Hombres,26,26.526034222864958
2015,Sonora,Hombres,26,24.29237739235883
2013,Sonora,Hombres,26,23.727851581206355
2021,Sonora,Mujeres,26,20.6413712172398
2019,Sonora,Mujeres,26,15.59421977941976
2017,Sonora,Mujeres,26,26.92218258536888
2015,Sonora,Mujeres,26,17.72392036761174
2013,Sonora,Mujeres,26,25.81680480819613
2021,Tabasco,Total,27,18.97954439795441
2019,Tabasco,Total,27,13.916977031428184
2017,Tabasco,Total,27,16.666057429973772
2015,Tabasco,Total,27,13.779406966446285
2013,Tabasco,Total,27,14.219106914034224
2021,Tabasco,Hombres,27,19.491774067739648
2019,Tabasco,Hombres,27,14.257486548911178
2017,Tabasco,Hombres,27,16.337174129214876
2015,Tabasco,Hombres,27,13.450124547681767
2013,Tabasco,Hombres,27,17.44627639866621
2021,Tabasco,Mujeres,27,18.57877910720182
2019,Tabasco,Mujeres,27,13.611096119596317
2017,Tabasco,Mujeres,27,16.967081646681425
2015,Tabasco,Mujeres,27,13.937801095655283
2013,Tabasco,Mujeres,27,11.566813844904578
2021,Tamaulipas,Total,28,27.176750198950124
2019,Tamaulipas,Total,28,28.252142873498556
2017,Tamaulipas,Total,28,26.76876661839064
2015,Tamaulipas,Total,28,21.9483753443842
2013,Tamaulipas,Total,28,27.75484214369603
2021,Tamaulipas,Hombres,28,30.592445712627548
2019,Tamaulipas,Hombres,28,27.08655683006734
2017,Tamaulipas,Hombres,28,29.19627126775234
2015,Tamaulipas,Hombres,28,22.44190000187745
2013,Tamaulipas,Hombres,28,32.52702910982691
2021,Tamaulipas,Mujeres,28,24.46093237789634
2019,Tamaulipas,Mujeres,28,29.28965827000817
2017,Tamaulipas,Mujeres,28,24.74244090566114
2015,Tamaulipas,Mujeres,28,21.76456878267831
2013,Tamaulipas,Mujeres,28,24.07693011716916
2021,Tlaxcala,Total,29,21.06429111811741
2019,Tlaxcala,Total,29,24.79073191121047
2017,Tlaxcala,Total,29,22.46417434917323
2015,Tlaxcala,Total,29,21.532308366627912
2013,Tlaxcala,Total,29,15.348153340485458
2021,Tlaxcala,Hombres,29,22.354975569541377
2019,Tlaxcala,Hombres,29,23.72448979591842
2017,Tlaxcala,Hombres,29,22.536709669823235
2015,Tlaxcala,Hombres,29,22.4124129366261
2013,Tlaxcala,Hombres,29,14.686843778295776
2021,Tlaxcala,Mujeres,29,20.00803019881322
2019,Tlaxcala,Mujeres,29,25.754928962364485
2017,Tlaxcala,Mujeres,29,22.39869417503364
2015,Tlaxcala,Mujeres,29,21.18720389574202
2013,Tlaxcala,Mujeres,29,15.875650216290571
2021,Veracruz de Ignacio de la Llave,Total,30,29.321417198540527
2019,Veracruz de Ignacio de la Llave,Total,30,28.538187303512032
2017,Veracruz de Ignacio de la Llave,Total,30,18.794027967616373
2015,Veracruz de Ignacio de la Llave,Total,30,22.83265793497412
2013,Veracruz de Ignacio de la Llave,Total,30,18.57240890808452
2021,Veracruz de Ignacio de la Llave,Hombres,30,31.20349772853476
2019,Veracruz de Ignacio de la Llave,Hombres,30,24.437933226382487
2017,Veracruz de Ignacio de la Llave,Hombres,30,17.654763853951124
2015,Veracruz de Ignacio de la Llave,Hombres,30,23.417767976004157
2013,Veracruz de Ignacio de la Llave,Hombres,30,14.70306248801558
2021,Veracruz de Ignacio de la Llave,Mujeres,30,27.796058360173767
2019,Veracruz de Ignacio de la Llave,Mujeres,30,31.43720776541443
2017,Veracruz de Ignacio de la Llave,Mujeres,30,19.82662089992933
2015,Veracruz de Ignacio de la Llave,Mujeres,30,22.564576844438463
2013,Veracruz de Ignacio de la Llave,Mujeres,30,21.43056055695587
2021,Yucatán,Total,31,42.60468287639478
2019,Yucatán,Total,31,50.17089975277911
2017,Yucatán,Total,31,50.90917704177535
2015,Yucatán,Total,31,41.10834296854328
2013,Yucatán,Total,31,38.293568984922686
2021,Yucatán,Hombres,31,44.37361845321844
2019,Yucatán,Hombres,31,53.96802426854055
2017,Yucatán,Hombres,31,55.27728135052643
2015,Yucatán,Hombres,31,45.35881658703148
2013,Yucatán,Hombres,31,41.767772262926975
2021,Yucatán,Mujeres,31,40.93631945271319
2019,Yucatán,Mujeres,31,47.104800195617166
2017,Yucatán,Mujeres,31,47.1022653752701
2015,Yucatán,Mujeres,31,38.924806291290125
2013,Yucatán,Mujeres,31,35.732606759843634
2021,Zacatecas,Total,32,24.35870720741407
2019,Zacatecas,Total,32,21.6960939826969
2017,Zacatecas,Total,32,24.399508229810763
2015,Zacatecas,Total,32,21.289858816393917
2013,Zacatecas,Total,32,27.302780359037147
2021,Zacatecas,Hombres,32,22.87262424565811
2019,Zacatecas,Hombres,32,21.789025632872512
2017,Zacatecas,Hombres,32,26.672775856890897
2015,Zacatecas,Hombres,32,26.598469567444685
2013,Zacatecas,Hombres,32,31.497119801262187
2021,Zacatecas,Mujeres,32,25.676323995842147
2019,Zacatecas,Mujeres,32,21.610566850894887
2017,Zacatecas,Mujeres,32,22.329729502334843
2015,Zacatecas,Mujeres,32,19.66935929200081
2013,Zacatecas,Mujeres,32,23.22047237705782
