Year,Entidad federativa,Sexo,GeoCode,Value
1991,Jalisco,Total,14,97.5393054624947
1990,Jalisco,Total,14,97.47438591030546
2021,Jalisco,Hombres,14,99.14175142144028
2020,Jalisco,Hombres,14,99.12096880165456
2019,Jalisco,Hombres,14,99.10172283297833
2018,Jalisco,Hombres,14,99.0921205480064
2017,Jalisco,Hombres,14,99.08255854439872
2016,Jalisco,Hombres,14,99.07275748945416
2015,Jalisco,Hombres,14,99.06299737795231
2014,Jalisco,Hombres,14,99.05341691204372
2013,Jalisco,Hombres,14,98.98374425748248
2012,Jalisco,Hombres,14,98.91420788337749
2011,Jalisco,Hombres,14,98.8450123580351
2010,Jalisco,Hombres,14,98.77604232589924
2009,Jalisco,Hombres,14,98.7069605647962
2008,Jalisco,Hombres,14,98.61886331228376
2007,Jalisco,Hombres,14,98.53055347321728
2006,Jalisco,Hombres,14,98.44211823590072
2005,Jalisco,Hombres,14,98.3539586879512
2004,Jalisco,Hombres,14,98.2655880276017
2003,Jalisco,Hombres,14,98.16673382499488
2002,Jalisco,Hombres,14,98.06771980516164
2001,Jalisco,Hombres,14,97.96855619992658
2000,Jalisco,Hombres,14,97.86894838567228
1999,Jalisco,Hombres,14,97.7690379895326
1998,Jalisco,Hombres,14,97.7041030985221
1997,Jalisco,Hombres,14,97.63944703032708
1996,Jalisco,Hombres,14,97.5749180869539
1995,Jalisco,Hombres,14,97.5109673156003
1994,Jalisco,Hombres,14,97.44752876333024
1993,Jalisco,Hombres,14,97.38457607573775
1992,Jalisco,Hombres,14,97.32202347393785
1991,Jalisco,Hombres,14,97.25957927353176
1990,Jalisco,Hombres,14,97.19681511393952
2021,Jalisco,Mujeres,14,99.4703305016192
2020,Jalisco,Mujeres,14,99.457498441691
2019,Jalisco,Mujeres,14,99.445705282437
2018,Jalisco,Mujeres,14,99.43123215063493
2017,Jalisco,Mujeres,14,99.41668471391192
2016,Jalisco,Mujeres,14,99.40220223443308
2015,Jalisco,Mujeres,14,99.387646694969
2014,Jalisco,Mujeres,14,99.37301607384336
2013,Jalisco,Mujeres,14,99.33108124162268
2012,Jalisco,Mujeres,14,99.2890303530427
2011,Jalisco,Mujeres,14,99.24670433145003
2010,Jalisco,Mujeres,14,99.2045606327138
2009,Jalisco,Mujeres,14,99.1624303695959
2008,Jalisco,Mujeres,14,99.09078041227608
2007,Jalisco,Mujeres,14,99.01903320531768
2006,Jalisco,Mujeres,14,98.94727083569389
2005,Jalisco,Mujeres,14,98.87557778687598
2004,Jalisco,Mujeres,14,98.80385348624576
2003,Jalisco,Mujeres,14,98.71548253497724
2002,Jalisco,Mujeres,14,98.62709847544453
2001,Jalisco,Mujeres,14,98.53859926405144
2000,Jalisco,Mujeres,14,98.44996444872594
1999,Jalisco,Mujeres,14,98.36133115232172
1998,Jalisco,Mujeres,14,98.28976297253212
1997,Jalisco,Mujeres,14,98.21839062774056
1996,Jalisco,Mujeres,14,98.14738213349682
1995,Jalisco,Mujeres,14,98.07702439281404
1994,Jalisco,Mujeres,14,98.00764889711914
1993,Jalisco,Mujeres,14,97.93905085985524
1992,Jalisco,Mujeres,14,97.87099014137978
1991,Jalisco,Mujeres,14,97.80321502383232
1990,Jalisco,Mujeres,14,97.73551788596886
2021,México,Total,15,99.55365371467212
2020,México,Total,15,99.5420944179356
2019,México,Total,15,99.52999461452178
2018,México,Total,15,99.53000802044744
2017,México,Total,15,99.52998659874856
2016,México,Total,15,99.5298270707008
2015,México,Total,15,99.52963327627002
2014,México,Total,15,99.52930221329368
2013,México,Total,15,99.47455383743412
2012,México,Total,15,99.41903096429805
2011,México,Total,15,99.36371904187962
2010,México,Total,15,99.30853473084548
2009,México,Total,15,99.25335865060272
2008,México,Total,15,99.19166215655954
2007,México,Total,15,99.12988976801472
2006,México,Total,15,99.06793457074552
2005,México,Total,15,99.00594527046816
2004,México,Total,15,98.9441785235734
2003,México,Total,15,98.82986120166048
2002,México,Total,15,98.71536350454892
2001,México,Total,15,98.60047107387786
2000,México,Total,15,98.48525192784597
1999,México,Total,15,98.36999656734538
1998,México,Total,15,98.283710760866
1997,México,Total,15,98.1979146506583
1996,México,Total,15,98.1124303774086
1995,México,Total,15,98.02775800683604
1994,México,Total,15,97.94421676085226
1993,México,Total,15,97.86139717026713
1992,México,Total,15,97.77944948512052
1991,México,Total,15,97.69733391056263
1990,México,Total,15,97.61485924876978
2021,México,Hombres,15,99.5013037459897
2020,México,Hombres,15,99.4884160293133
2019,México,Hombres,15,99.47478701231198
2018,México,Hombres,15,99.4818351831976
2017,México,Hombres,15,99.4889635366521
2016,México,Hombres,15,99.49610370537634
2015,México,Hombres,15,99.50332434362416
2014,México,Hombres,15,99.51048756964524
2013,México,Hombres,15,99.45106825960823
2012,México,Hombres,15,99.39149636452883
2011,México,Hombres,15,99.33209902781395
2010,México,Hombres,15,99.27287708908312
2009,México,Hombres,15,99.2136587846288
2008,México,Hombres,15,99.16259313664752
2007,México,Hombres,15,99.11155651820978
2006,México,Hombres,15,99.06041468844538
2005,México,Hombres,15,99.00924227448375
2004,México,Hombres,15,98.9583140490236
2003,México,Hombres,15,98.87211652483896
2002,México,Hombres,15,98.78572321295484
2001,México,Hombres,15,98.69901162278086
2000,México,Hombres,15,98.61204670806544
1999,México,Hombres,15,98.52475135138424
1998,México,Hombres,15,98.48194786487636
1997,México,Hombres,15,98.43947942455452
1996,México,Hombres,15,98.39706696685666
1995,México,Hombres,15,98.35508750516948
1994,México,Hombres,15,98.31372324876924
1993,México,Hombres,15,98.27265008490636
1992,México,Hombres,15,98.23204617093496
1991,México,Hombres,15,98.1913346396688
1990,México,Hombres,15,98.15045486416771
2021,México,Mujeres,15,99.6065186517608
2020,México,Mujeres,15,99.59630086787732
2019,México,Mujeres,15,99.58574534085652
2018,México,Mujeres,15,99.57844433302488
2017,México,Mujeres,15,99.5710560544503
2016,México,Mujeres,15,99.56344331495836
2015,México,Mujeres,15,99.5557460898981
2014,México,Mujeres,15,99.54789668757026
2013,México,Mujeres,15,99.49834084914484
2012,México,Mujeres,15,99.44682271097795
2011,México,Mujeres,15,99.3955113326215
2010,México,Mujeres,15,99.34418483228542
2009,México,Mujeres,15,99.29278279151016
2008,México,Mujeres,15,99.2203561331007
2007,México,Mujeres,15,99.14787059244613
2006,México,Mujeres,15,99.07528089967477
2005,México,Mujeres,15,99.0027341847472
2004,México,Mujeres,15,98.930430830902
2003,México,Mujeres,15,98.78885734281003
2002,México,Mujeres,15,98.64727816367302
2001,México,Mujeres,15,98.50545997374998
2000,México,Mujeres,15,98.36340122667572
1999,México,Mujeres,15,98.22118281496964
1998,México,Mujeres,15,98.09261742160729
1997,México,Mujeres,15,97.964498062093
1996,México,Mujeres,15,97.8368611016945
1995,México,Mujeres,15,97.71053078020913
1994,México,Mujeres,15,97.58609283053016
1993,México,Mujeres,15,97.4629405597225
1992,México,Mujeres,15,97.34104512567488
1991,México,Mujeres,15,97.21947730621406
1990,México,Mujeres,15,97.09798878809656
2021,Michoacán de Ocampo,Total,16,98.79325758963884
2020,Michoacán de Ocampo,Total,16,98.75054835939586
2019,Michoacán de Ocampo,Total,16,98.71567147117445
2018,Michoacán de Ocampo,Total,16,98.6718884928067
2017,Michoacán de Ocampo,Total,16,98.62806433176225
2016,Michoacán de Ocampo,Total,16,98.58457011181184
2015,Michoacán de Ocampo,Total,16,98.54078709424358
2014,Michoacán de Ocampo,Total,16,98.49720562637052
2013,Michoacán de Ocampo,Total,16,98.3582087800804
2012,Michoacán de Ocampo,Total,16,98.22401534007624
2011,Michoacán de Ocampo,Total,16,98.09112229695148
2010,Michoacán de Ocampo,Total,16,97.95915477668252
2009,Michoacán de Ocampo,Total,16,97.82768764475064
2008,Michoacán de Ocampo,Total,16,97.58110810990486
2007,Michoacán de Ocampo,Total,16,97.33609957486256
2006,Michoacán de Ocampo,Total,16,97.09167931461462
2005,Michoacán de Ocampo,Total,16,96.84827025022771
2004,Michoacán de Ocampo,Total,16,96.60019791682448
2003,Michoacán de Ocampo,Total,16,96.2787739536799
2002,Michoacán de Ocampo,Total,16,95.95657273314583
2001,Michoacán de Ocampo,Total,16,95.63369987209092
2000,Michoacán de Ocampo,Total,16,95.30933603823784
1999,Michoacán de Ocampo,Total,16,94.98283317558396
1998,Michoacán de Ocampo,Total,16,94.82536213832414
1997,Michoacán de Ocampo,Total,16,94.66916718658284
1996,Michoacán de Ocampo,Total,16,94.51419515730773
1995,Michoacán de Ocampo,Total,16,94.36164726683336
1994,Michoacán de Ocampo,Total,16,94.2118270800359
1993,Michoacán de Ocampo,Total,16,94.06369859931095
1992,Michoacán de Ocampo,Total,16,93.91654695182416
1991,Michoacán de Ocampo,Total,16,93.76927133656926
1990,Michoacán de Ocampo,Total,16,93.62158294423006
2021,Michoacán de Ocampo,Hombres,16,98.53662884846791
2020,Michoacán de Ocampo,Hombres,16,98.48487123282209
2019,Michoacán de Ocampo,Hombres,16,98.44267333068588
2018,Michoacán de Ocampo,Hombres,16,98.38539142140314
2017,Michoacán de Ocampo,Hombres,16,98.32791766521947
2016,Michoacán de Ocampo,Hombres,16,98.27075135519289
2015,Michoacán de Ocampo,Hombres,16,98.21314833623124
2014,Michoacán de Ocampo,Hombres,16,98.15585030906782
2013,Michoacán de Ocampo,Hombres,16,97.99100200614888
