Year,Entidad federativa,Sexo,GeoCode,Value
2022,Estados Unidos Mexicanos,Total,0,38.51220584000011
2021,Estados Unidos Mexicanos,Total,0,38.621412201921984
2022,Estados Unidos Mexicanos,Hombres,0,47.18491259999998
2021,Estados Unidos Mexicanos,Hombres,0,47.01102971289007
2022,Estados Unidos Mexicanos,Mujeres,0,30.816046890000045
2021,Estados Unidos Mexicanos,Mujeres,0,31.09415649304298
2022,Aguascalientes,Total,1,34.19986749000005
2021,Aguascalientes,Total,1,38.43185006524719
2022,Aguascalientes,Hombres,1,43.95039258999993
2021,Aguascalientes,Hombres,1,49.78309904027967
2022,Aguascalientes,Mujeres,1,26.42515841000008
2021,Aguascalientes,Mujeres,1,28.72174660070504
2022,Baja California,Total,2,33.48218594999992
2021,Baja California,Total,2,32.78582731530343
2022,Baja California,Hombres,2,41.76870629000005
2021,Baja California,Hombres,2,40.87469388715262
2022,Baja California,Mujeres,2,25.76584190999996
2021,Baja California,Mujeres,2,24.951605351065574
2022,Baja California Sur,Total,3,58.5606418099999
2021,Baja California Sur,Total,3,51.79517102971475
2022,Baja California Sur,Hombres,3,67.34148231000012
2021,Baja California Sur,Hombres,3,62.9301388080792
2022,Baja California Sur,Mujeres,3,49.42474215000009
2021,Baja California Sur,Mujeres,3,40.1797681366758
2022,Campeche,Total,4,49.07153190000006
2021,Campeche,Total,4,46.350541798985454
2022,Campeche,Hombres,4,58.93419903999989
2021,Campeche,Hombres,4,55.56427178545798
2022,Campeche,Mujeres,4,39.55511184999988
2021,Campeche,Mujeres,4,37.129343856381325
2022,Coahuila de Zaragoza,Total,5,50.79458473999991
2021,Coahuila de Zaragoza,Total,5,46.77281319652776
2022,Coahuila de Zaragoza,Hombres,5,62.892135549999885
2021,Coahuila de Zaragoza,Hombres,5,58.38228052898128
2022,Coahuila de Zaragoza,Mujeres,5,38.980320170000006
2021,Coahuila de Zaragoza,Mujeres,5,36.000228453730905
2022,Colima,Total,6,31.43890369000007
2021,Colima,Total,6,36.81695999178382
2022,Colima,Hombres,6,38.969279829999934
2021,Colima,Hombres,6,49.9180163967206
2022,Colima,Mujeres,6,24.54002050000005
2021,Colima,Mujeres,6,24.03393282891936
2022,Chiapas,Total,7,53.939250880000095
2021,Chiapas,Total,7,52.99087597647421
2022,Chiapas,Hombres,7,61.41094747999984
2021,Chiapas,Hombres,7,61.44397319803016
2022,Chiapas,Mujeres,7,47.89555736999986
2021,Chiapas,Mujeres,7,46.17118791675875
2022,Chihuahua,Total,8,38.241910669999946
2021,Chihuahua,Total,8,38.8934307944895
2022,Chihuahua,Hombres,8,48.71641605999989
2021,Chihuahua,Hombres,8,46.84350654909674
2022,Chihuahua,Mujeres,8,28.38825776000008
2021,Chihuahua,Mujeres,8,32.05387398813184
2022,Ciudad de México,Total,9,31.28822412
2021,Ciudad de México,Total,9,27.967337977579547
2022,Ciudad de México,Hombres,9,39.01285556000002
2021,Ciudad de México,Hombres,9,34.25780518901013
2022,Ciudad de México,Mujeres,9,24.410904089999956
2021,Ciudad de México,Mujeres,9,22.38668843602149
2022,Durango,Total,10,52.26004285
2021,Durango,Total,10,47.286191726546654
2022,Durango,Hombres,10,61.29077149000016
2021,Durango,Hombres,10,59.05916136927039
2022,Durango,Mujeres,10,44.477058860000064
2021,Durango,Mujeres,10,36.86029451719829
2022,Guanajuato,Total,11,30.96453543999997
2021,Guanajuato,Total,11,31.71171520153302
2022,Guanajuato,Hombres,11,38.79047383999993
2021,Guanajuato,Hombres,11,36.32074711662102
2022,Guanajuato,Mujeres,11,24.57134258999998
2021,Guanajuato,Mujeres,11,27.840803497483968
2022,Guerrero,Total,12,51.54514113999995
2021,Guerrero,Total,12,47.441576823888745
2022,Guerrero,Hombres,12,56.16704604999996
2021,Guerrero,Hombres,12,56.28382112032073
2022,Guerrero,Mujeres,12,47.52008108999993
2021,Guerrero,Mujeres,12,39.31523139163973
2022,Hidalgo,Total,13,44.0749101800001
2021,Hidalgo,Total,13,45.367162560216464
2022,Hidalgo,Hombres,13,55.79521612999998
2021,Hidalgo,Hombres,13,58.49399805202757
2022,Hidalgo,Mujeres,13,34.07328964999997
2021,Hidalgo,Mujeres,13,34.39481402671343
2022,Jalisco,Total,14,40.02862953000012
2021,Jalisco,Total,14,39.33224642708491
2022,Jalisco,Hombres,14,48.52131944000004
2021,Jalisco,Hombres,14,49.532626949204605
2022,Jalisco,Mujeres,14,32.26733896999995
2021,Jalisco,Mujeres,14,30.32664851398876
2022,México,Total,15,27.371434860000036
2021,México,Total,15,28.58025253914285
2022,México,Hombres,15,33.696669880000066
2021,México,Hombres,15,34.48855436341907
2022,México,Mujeres,15,21.65843992000005
2021,México,Mujeres,15,23.34211154494733
2022,Michoacán de Ocampo,Total,16,43.64145678000013
2021,Michoacán de Ocampo,Total,16,43.12896468268271
2022,Michoacán de Ocampo,Hombres,16,51.27259491000012
2021,Michoacán de Ocampo,Hombres,16,51.41437200416021
2022,Michoacán de Ocampo,Mujeres,16,37.54790800999997
2021,Michoacán de Ocampo,Mujeres,16,35.67655882389548
2022,Morelos,Total,17,29.25688847999994
2021,Morelos,Total,17,31.097358783553776
2022,Morelos,Hombres,17,36.70860558999996
2021,Morelos,Hombres,17,40.10624799351809
2022,Morelos,Mujeres,17,22.73849409
2021,Morelos,Mujeres,17,22.74991748859355
2022,Nayarit,Total,18,57.82427720000012
2021,Nayarit,Total,18,51.85175463922949
2022,Nayarit,Hombres,18,70.05202308000004
2021,Nayarit,Hombres,18,63.04789896371658
2022,Nayarit,Mujeres,18,47.18441770000002
2021,Nayarit,Mujeres,18,42.27671873876836
2022,Nuevo León,Total,19,36.20179197000007
2021,Nuevo León,Total,19,39.76250022490512
2022,Nuevo León,Hombres,19,46.905891180000005
2021,Nuevo León,Hombres,19,46.261613009229535
2022,Nuevo León,Mujeres,19,25.497940279999973
2021,Nuevo León,Mujeres,19,33.12716929191684
2022,Oaxaca,Total,20,53.12818411999986
2021,Oaxaca,Total,20,56.10197068366987
2022,Oaxaca,Hombres,20,63.61249298999992
2021,Oaxaca,Hombres,20,64.3013127036822
2022,Oaxaca,Mujeres,20,44.756414849999935
2021,Oaxaca,Mujeres,20,48.28794533848146
2022,Puebla,Total,21,33.867305440000074
2021,Puebla,Total,21,32.710054063279124
2022,Puebla,Hombres,21,42.496707309999984
2021,Puebla,Hombres,21,40.97888187356664
2022,Puebla,Mujeres,21,26.92653908000008
2021,Puebla,Mujeres,21,25.80707890901521
2022,Querétaro,Total,22,37.81971534999997
2021,Querétaro,Total,22,37.78370322202914
2022,Querétaro,Hombres,22,46.47434792999989
2021,Querétaro,Hombres,22,48.444455104283705
2022,Querétaro,Mujeres,22,30.971146349999923
2021,Querétaro,Mujeres,22,29.05795377647613
2022,Quintana Roo,Total,23,32.19743702999995
2021,Quintana Roo,Total,23,32.20996897394024
2022,Quintana Roo,Hombres,23,40.00343969000004
2021,Quintana Roo,Hombres,23,42.27948660967503
2022,Quintana Roo,Mujeres,23,24.25642384000002
2021,Quintana Roo,Mujeres,23,22.47696155377145
2022,San Luis Potosí,Total,24,35.97386640999999
2021,San Luis Potosí,Total,24,36.96371655408205
2022,San Luis Potosí,Hombres,24,45.68386407999997
2021,San Luis Potosí,Hombres,24,46.871209254864056
2022,San Luis Potosí,Mujeres,24,27.278989850000013
2021,San Luis Potosí,Mujeres,24,28.10508305337908
2022,Sinaloa,Total,25,49.23684795000006
2021,Sinaloa,Total,25,50.53727054574005
2022,Sinaloa,Hombres,25,62.12342520000015
2021,Sinaloa,Hombres,25,62.20732796281319
2022,Sinaloa,Mujeres,25,37.25098603000002
2021,Sinaloa,Mujeres,25,38.72945139866167
2022,Sonora,Total,26,37.07876754000003
2021,Sonora,Total,26,38.02686844720887
2022,Sonora,Hombres,26,47.39513126000011
2021,Sonora,Hombres,26,45.47951597785775
2022,Sonora,Mujeres,26,26.99838498000005
2021,Sonora,Mujeres,26,30.79172471183198
2022,Tabasco,Total,27,32.40273492000005
2021,Tabasco,Total,27,32.38203047426944
2022,Tabasco,Hombres,27,40.84158708999992
2021,Tabasco,Hombres,27,40.49212934496117
2022,Tabasco,Mujeres,27,24.47375491000002
2021,Tabasco,Mujeres,27,25.242573719072738
2022,Tamaulipas,Total,28,45.08378750999995
2021,Tamaulipas,Total,28,45.06871540329846
2022,Tamaulipas,Hombres,28,54.71772961999984
2021,Tamaulipas,Hombres,28,53.81709158551258
2022,Tamaulipas,Mujeres,28,36.03729376999996
2021,Tamaulipas,Mujeres,28,36.8528097388056
2022,Tlaxcala,Total,29,33.95892851000006
2021,Tlaxcala,Total,29,34.89404323801169
2022,Tlaxcala,Hombres,29,42.94892250999998
2021,Tlaxcala,Hombres,29,43.603920996806096
2022,Tlaxcala,Mujeres,29,25.99559361000001
2021,Tlaxcala,Mujeres,29,26.901711799590853
2022,Veracruz de Ignacio de la Llave,Total,30,41.84510821000003
