Year,Entidad federativa,Educación Básica,Educación Media,GeoCode,Value
2018/2019,Tamaulipas,,Media superior,28,1.6877637130801697
2021/2022,Tlaxcala,,Media superior,29,0.9756097560975614
2020/2021,Tlaxcala,,Media superior,29,0.985221674876847
2019/2020,Tlaxcala,,Media superior,29,0.97560975609756
2018/2019,Tlaxcala,,Media superior,29,0.48076923076923
2021/2022,Veracruz de Ignacio de la Llave,,Media superior,30,1.2002182214948198
2020/2021,Veracruz de Ignacio de la Llave,,Media superior,30,0.9214092140921406
2019/2020,Veracruz de Ignacio de la Llave,,Media superior,30,2.0
2018/2019,Veracruz de Ignacio de la Llave,,Media superior,30,2.133479212253831
2021/2022,Yucatán,,Media superior,31,0.441501103752759
2020/2021,Yucatán,,Media superior,31,1.1061946902654898
2019/2020,Yucatán,,Media superior,31,1.5418502202643198
2018/2019,Yucatán,,Media superior,31,1.5452538631346602
2021/2022,Zacatecas,,Media superior,32,0.6644518272425249
2020/2021,Zacatecas,,Media superior,32,0.9900990099009898
2019/2020,Zacatecas,,Media superior,32,0.0
2018/2019,Zacatecas,,Media superior,32,0.0
