Year,Entidad federativa,Municipio,GeoCode,Value
2019,Durango,,10,34.1649392952325
2018,Durango,,10,41.2632882650428
2017,Durango,,10,44.2047531992687
2016,Durango,,10,44.0572374184756
2021,Durango,Durango,100050001,49.025069637883
2020,Durango,Durango,100050001,42.7365503338793
2019,Durango,Durango,100050001,37.7367537760729
2018,Durango,Durango,100050001,40.1095647023986
2017,Durango,Durango,100050001,43.2771721176082
2016,Durango,Durango,100050001,41.1134218525036
2021,Guanajuato,,11,30.3965744031793
2020,Guanajuato,,11,36.1273957158963
2019,Guanajuato,,11,38.5118818464984
2018,Guanajuato,,11,26.0600036619497
2017,Guanajuato,,11,38.6429420188294
2016,Guanajuato,,11,40.9667572184726
2021,Guanajuato,Celaya,110070001,
2020,Guanajuato,Celaya,110070001,
2019,Guanajuato,Celaya,110070001,
2018,Guanajuato,Celaya,110070001,
2017,Guanajuato,Celaya,110070001,
2016,Guanajuato,Celaya,110070001,
2021,Guanajuato,Irapuato,110170001,
2020,Guanajuato,Irapuato,110170001,
2019,Guanajuato,Irapuato,110170001,
2018,Guanajuato,Irapuato,110170001,
2017,Guanajuato,Irapuato,110170001,
2016,Guanajuato,Irapuato,110170001,
2021,Guanajuato,León,110200001,32.1845898333235
2020,Guanajuato,León,110200001,33.8354577056779
2019,Guanajuato,León,110200001,29.9132724175314
2018,Guanajuato,León,110200001,35.628095138453
2017,Guanajuato,León,110200001,33.4122313203685
2016,Guanajuato,León,110200001,26.6312594840668
2021,Guerrero,,12,50.9063444108761
2020,Guerrero,,12,39.5342312008979
2019,Guerrero,,12,27.7402107249568
2018,Guerrero,,12,33.5316722449486
2017,Guerrero,,12,34.3921389396709
2016,Guerrero,,12,41.7444271643338
2021,Guerrero,Acapulco,120010001,50.6862133499688
2020,Guerrero,Acapulco,120010001,24.8653500897666
2019,Guerrero,Acapulco,120010001,24.6730601569311
2018,Guerrero,Acapulco,120010001,32.3749507680189
2017,Guerrero,Acapulco,120010001,39.9542508577964
2016,Guerrero,Acapulco,120010001,42.0623671155209
2021,Guerrero,Chilpancingo de los Bravo,120290001,
2020,Guerrero,Chilpancingo de los Bravo,120290001,
2019,Guerrero,Chilpancingo de los Bravo,120290001,
2018,Guerrero,Chilpancingo de los Bravo,120290001,
2017,Guerrero,Chilpancingo de los Bravo,120290001,
2016,Guerrero,Chilpancingo de los Bravo,120290001,
2021,Hidalgo,,13,42.518598512119
2020,Hidalgo,,13,35.0939597315436
2019,Hidalgo,,13,43.2363063641136
2018,Hidalgo,,13,37.5228870119898
2017,Hidalgo,,13,36.8013493828107
2016,Hidalgo,,13,34.955595026643
2021,Hidalgo,Pachuca,130480001,35.2386315641278
2020,Hidalgo,Pachuca,130480001,29.4026617146394
2019,Hidalgo,Pachuca,130480001,38.6712095400341
2018,Hidalgo,Pachuca,130480001,41.1019997122716
2017,Hidalgo,Pachuca,130480001,33.8529726425187
2016,Hidalgo,Pachuca,130480001,39.7009966777409
2021,Jalisco,,14,37.0629205524731
2020,Jalisco,,14,35.6622932116372
2019,Jalisco,,14,33.1848244476107
2018,Jalisco,,14,34.1808611575476
2017,Jalisco,,14,34.8419490408755
2016,Jalisco,,14,33.1235650466101
2021,Jalisco,Guadalajara,140390001,33.8860905163469
2020,Jalisco,Guadalajara,140390001,36.440237004213
2019,Jalisco,Guadalajara,140390001,32.891136594214
2018,Jalisco,Guadalajara,140390001,34.6131411905987
2017,Jalisco,Guadalajara,140390001,37.7757924176507
2016,Jalisco,Guadalajara,140390001,31.9038155802862
2021,México,,15,44.3481579791987
2020,México,,15,38.976869438054
2019,México,,15,33.8343111777891
2018,México,,15,42.9424985359523
2017,México,,15,42.0255236143025
2016,México,,15,35.8605866486851
2021,México,Toluca,151060001,34.414129431923
2020,México,Toluca,151060001,34.2989786443825
2019,México,Toluca,151060001,33.221850613155
2018,México,Toluca,151060001,37.9536047742805
2017,México,Toluca,151060001,34.9732994834982
2016,México,Toluca,151060001,37.8782388113789
2021,Michoacán de Ocampo,,16,35.6128164911495
2020,Michoacán de Ocampo,,16,41.5467839733682
2019,Michoacán de Ocampo,,16,22.2644275623084
2018,Michoacán de Ocampo,,16,32.891882635004
2017,Michoacán de Ocampo,,16,31.6645807259074
2016,Michoacán de Ocampo,,16,38.7326584176978
2021,Michoacán de Ocampo,Morelia,160530001,47.3484848484849
2020,Michoacán de Ocampo,Morelia,160530001,45.3838174273859
2019,Michoacán de Ocampo,Morelia,160530001,25.4140873347833
2018,Michoacán de Ocampo,Morelia,160530001,27.3755964553511
2017,Michoacán de Ocampo,Morelia,160530001,29.3089753772836
2016,Michoacán de Ocampo,Morelia,160530001,33.8166666666667
2021,Michoacán de Ocampo,Uruapan,161020001,
2020,Michoacán de Ocampo,Uruapan,161020001,
2019,Michoacán de Ocampo,Uruapan,161020001,
2018,Michoacán de Ocampo,Uruapan,161020001,
2017,Michoacán de Ocampo,Uruapan,161020001,
2016,Michoacán de Ocampo,Uruapan,161020001,
2021,Morelos,,17,31.5799522673031
2020,Morelos,,17,43.1420542108603
2019,Morelos,,17,44.3660466110755
2018,Morelos,,17,34.9783629500046
2017,Morelos,,17,37.6461418550273
2016,Morelos,,17,45.2345094664372
2021,Morelos,Cuernavaca,170070001,30.8551724137931
2020,Morelos,Cuernavaca,170070001,37.6564673157163
2019,Morelos,Cuernavaca,170070001,36.8144690781797
2018,Morelos,Cuernavaca,170070001,30.1696284329564
2017,Morelos,Cuernavaca,170070001,36.731914893617
2016,Morelos,Cuernavaca,170070001,36.2552594670407
2021,Nayarit,,18,56.6831411312466
2020,Nayarit,,18,68.6341040006313
2019,Nayarit,,18,42.1713998492083
2018,Nayarit,,18,43.1681957186544
2017,Nayarit,,18,42.2035993955214
2016,Nayarit,,18,44.1760754609118
2021,Nayarit,Tepic,180170001,51.3464991023339
2020,Nayarit,Tepic,180170001,42.646642108246
2019,Nayarit,Tepic,180170001,43.1552587646077
2018,Nayarit,Tepic,180170001,38.2916053019146
2017,Nayarit,Tepic,180170001,41.8528965068345
2016,Nayarit,Tepic,180170001,47.2488878482791
2021,Nuevo León,,19,37.5033669126758
2020,Nuevo León,,19,28.2732447817837
2019,Nuevo León,,19,31.1828981640302
2018,Nuevo León,,19,30.8144916038609
2017,Nuevo León,,19,32.9725056199205
2016,Nuevo León,,19,28.8929509882326
2021,Nuevo León,Monterrey,190390001,36.0847356230154
2020,Nuevo León,Monterrey,190390001,27.888054990531
2019,Nuevo León,Monterrey,190390001,33.1320039398614
2018,Nuevo León,Monterrey,190390001,31.6493673480797
2017,Nuevo León,Monterrey,190390001,32.8739031844622
2016,Nuevo León,Monterrey,190390001,28.8971411974607
2021,Oaxaca,,20,34.5007451564829
2020,Oaxaca,,20,32.8950602113541
2019,Oaxaca,,20,33.7837837837838
2018,Oaxaca,,20,33.5520530338903
2017,Oaxaca,,20,39.2169285352255
2016,Oaxaca,,20,36.9967590925459
2021,Oaxaca,Oaxaca,200670001,33.1574468085106
2020,Oaxaca,Oaxaca,200670001,36.781828593243
2019,Oaxaca,Oaxaca,200670001,30.82995951417
2018,Oaxaca,Oaxaca,200670001,38.8823297914207
2017,Oaxaca,Oaxaca,200670001,43.021072397246
2016,Oaxaca,Oaxaca,200670001,39.7975994351612
2021,Puebla,,21,41.6070609193231
2020,Puebla,,21,40.2952011150936
2019,Puebla,,21,33.6728385976274
2018,Puebla,,21,31.6751269035533
2017,Puebla,,21,34.5907297830375
2016,Puebla,,21,32.5443131462334
2021,Puebla,Puebla,211140001,40.7479856550696
2020,Puebla,Puebla,211140001,29.2184466019417
2019,Puebla,Puebla,211140001,30.9079137407241
2018,Puebla,Puebla,211140001,28.3486919683801
2017,Puebla,Puebla,211140001,37.7952369260987
2016,Puebla,Puebla,211140001,29.6506339949708
2021,Puebla,Tehuacán,211560001,
2020,Puebla,Tehuacán,211560001,
2019,Puebla,Tehuacán,211560001,
2018,Puebla,Tehuacán,211560001,
2017,Puebla,Tehuacán,211560001,
2016,Puebla,Tehuacán,211560001,
2021,Querétaro,,22,29.845019560638
2020,Querétaro,,22,33.544020436649
2019,Querétaro,,22,35.6426766647649
2018,Querétaro,,22,39.1828448166476
2017,Querétaro,,22,33.2660828098491
2016,Querétaro,,22,33.9752906976744
2021,Querétaro,Querétaro,220140001,30.3342193066787
2020,Querétaro,Querétaro,220140001,35.5696261464686
2019,Querétaro,Querétaro,220140001,35.4407218121017
2018,Querétaro,Querétaro,220140001,37.0614758605521
2017,Querétaro,Querétaro,220140001,31.4775953585977
2016,Querétaro,Querétaro,220140001,37.7906584889129
2021,Quintana Roo,,23,41.2525288064034
2020,Quintana Roo,,23,45.9360074390295
2019,Quintana Roo,,23,39.1606353524069
2018,Quintana Roo,,23,41.393131381318
2017,Quintana Roo,,23,37.8773680994092
2016,Quintana Roo,,23,41.0208176573865
2021,Quintana Roo,Cancún,230050001,42.2894424673784
2020,Quintana Roo,Cancún,230050001,46.7435771559483
2019,Quintana Roo,Cancún,230050001,40.3137473312912
2018,Quintana Roo,Cancún,230050001,41.9854858028606
2017,Quintana Roo,Cancún,230050001,34.8838881299878
2016,Quintana Roo,Cancún,230050001,40.1809428950863
2021,San Luis Potosí,,24,39.6930026735503
2020,San Luis Potosí,,24,37.1148152209672
2019,San Luis Potosí,,24,45.5182072829132
2018,San Luis Potosí,,24,34.5430741031684
2017,San Luis Potosí,,24,36.8518128161889
2016,San Luis Potosí,,24,35.3865189090322
2021,San Luis Potosí,San Luis Potosí,240280001,38.7014314928425
2020,San Luis Potosí,San Luis Potosí,240280001,36.0493618459978
2019,San Luis Potosí,San Luis Potosí,240280001,45.800656880488
2018,San Luis Potosí,San Luis Potosí,240280001,35.1802990325418
2017,San Luis Potosí,San Luis Potosí,240280001,37.9148998391578
2016,San Luis Potosí,San Luis Potosí,240280001,33.3685401735194
2021,Sinaloa,,25,37.488375854122
2020,Sinaloa,,25,36.2356142221569
2019,Sinaloa,,25,39.7294589178357
2018,Sinaloa,,25,37.7768828030608
2017,Sinaloa,,25,34.2852887515359
2016,Sinaloa,,25,26.7383941024108
2021,Sinaloa,Culiacán,250060001,30.1123372104583
2020,Sinaloa,Culiacán,250060001,35.1954142782699
2019,Sinaloa,Culiacán,250060001,30.3935309973046
2018,Sinaloa,Culiacán,250060001,35.4918437963421
2017,Sinaloa,Culiacán,250060001,39.8247978436658
2016,Sinaloa,Culiacán,250060001,26.9833948339483
2021,Sinaloa,Mazatlán,250120001,
2020,Sinaloa,Mazatlán,250120001,
2019,Sinaloa,Mazatlán,250120001,
2018,Sinaloa,Mazatlán,250120001,
2017,Sinaloa,Mazatlán,250120001,
2016,Sinaloa,Mazatlán,250120001,
2021,Sonora,,26,40.7503682523178
2020,Sonora,,26,38.2032637469423
2019,Sonora,,26,39.3946790334391
2018,Sonora,,26,38.1975081204247
2017,Sonora,,26,33.2552750936699
2016,Sonora,,26,34.3227825735777
2021,Sonora,Ciudad Obregón,260180001,
2020,Sonora,Ciudad Obregón,260180001,
2019,Sonora,Ciudad Obregón,260180001,
2018,Sonora,Ciudad Obregón,260180001,
2017,Sonora,Ciudad Obregón,260180001,
2016,Sonora,Ciudad Obregón,260180001,
2021,Sonora,Hermosillo,260300001,37.3716632443532
2020,Sonora,Hermosillo,260300001,41.036717062635
2019,Sonora,Hermosillo,260300001,36.2178134233854
2018,Sonora,Hermosillo,260300001,34.3027413587604
2017,Sonora,Hermosillo,260300001,30.9511763217809
2016,Sonora,Hermosillo,260300001,32.3315001918404
2021,Tabasco,,27,42.3356293049468
2020,Tabasco,,27,41.8491134879047
2019,Tabasco,,27,38.4878419452888
2018,Tabasco,,27,42.0791311093871
2017,Tabasco,,27,26.2387918829637
2016,Tabasco,,27,28.781131453076
2021,Tabasco,Villahermosa,270040001,37.9271285633377
2020,Tabasco,Villahermosa,270040001,42.1969897016108
2019,Tabasco,Villahermosa,270040001,32.8375028172188
2018,Tabasco,Villahermosa,270040001,33.2471196802257
2017,Tabasco,Villahermosa,270040001,30.5230475280631
2016,Tabasco,Villahermosa,270040001,32.5621621621622
2021,Tamaulipas,,28,33.4569703665707
2020,Tamaulipas,,28,40.0646352723915
2019,Tamaulipas,,28,32.7809942104212
2018,Tamaulipas,,28,35.68
2017,Tamaulipas,,28,34.6252936273395
2016,Tamaulipas,,28,35.0534927627439
2021,Tamaulipas,Heroica Matamoros,280220001,
2020,Tamaulipas,Heroica Matamoros,280220001,
2019,Tamaulipas,Heroica Matamoros,280220001,
2018,Tamaulipas,Heroica Matamoros,280220001,
2017,Tamaulipas,Heroica Matamoros,280220001,
2016,Tamaulipas,Heroica Matamoros,280220001,
2021,Tamaulipas,Nuevo Laredo,280270001,
2020,Tamaulipas,Nuevo Laredo,280270001,
2019,Tamaulipas,Nuevo Laredo,280270001,
2018,Tamaulipas,Nuevo Laredo,280270001,
2017,Tamaulipas,Nuevo Laredo,280270001,
2016,Tamaulipas,Nuevo Laredo,280270001,
2021,Tamaulipas,Reynosa,280320001,32.106824925816
2020,Tamaulipas,Reynosa,280320001,30.8559351884466
2019,Tamaulipas,Reynosa,280320001,42.8750784682988
2018,Tamaulipas,Reynosa,280320001,
2017,Tamaulipas,Reynosa,280320001,
2016,Tamaulipas,Reynosa,280320001,
2021,Tamaulipas,Tampico,280380001,29.8823529411765
2020,Tamaulipas,Tampico,280380001,34.5958429561201
2019,Tamaulipas,Tampico,280380001,36.2773643912434
2018,Tamaulipas,Tampico,280380001,27.1827182718272
2017,Tamaulipas,Tampico,280380001,30.8998767292152
2016,Tamaulipas,Tampico,280380001,36.323218850728
2021,Tlaxcala,,29,32.9370008873114
2020,Tlaxcala,,29,32.2330097087379
2019,Tlaxcala,,29,32.515216964461
2018,Tlaxcala,,29,37.5402690922873
2017,Tlaxcala,,29,41.2171274443695
2016,Tlaxcala,,29,32.7154772937905
2021,Tlaxcala,Tlaxcala,290330001,33.7684729064039
2020,Tlaxcala,Tlaxcala,290330001,27.8846153846154
2019,Tlaxcala,Tlaxcala,290330001,29.0267011197244
2018,Tlaxcala,Tlaxcala,290330001,38.3738995339203
2017,Tlaxcala,Tlaxcala,290330001,49.1981376099328
2016,Tlaxcala,Tlaxcala,290330001,33.1057007125891
2021,Veracruz de Ignacio de la Llave,,30,33.6693296717014
2020,Veracruz de Ignacio de la Llave,,30,44.0601243204609
2019,Veracruz de Ignacio de la Llave,,30,35.8610038610039
2018,Veracruz de Ignacio de la Llave,,30,48.5361811821027
2017,Veracruz de Ignacio de la Llave,,30,41.3172860732707
2016,Veracruz de Ignacio de la Llave,,30,31.7433873282756
2021,Veracruz de Ignacio de la Llave,Coatzacoalcos,300390001,40.2997502081599
2020,Veracruz de Ignacio de la Llave,Coatzacoalcos,300390001,26.320939334638
2019,Veracruz de Ignacio de la Llave,Coatzacoalcos,300390001,
2018,Veracruz de Ignacio de la Llave,Coatzacoalcos,300390001,
2017,Veracruz de Ignacio de la Llave,Coatzacoalcos,300390001,
2016,Veracruz de Ignacio de la Llave,Coatzacoalcos,300390001,
2021,Veracruz de Ignacio de la Llave,Xalapa-Enríquez,300870001,
2020,Veracruz de Ignacio de la Llave,Xalapa-Enríquez,300870001,
2019,Veracruz de Ignacio de la Llave,Xalapa-Enríquez,300870001,
2018,Veracruz de Ignacio de la Llave,Xalapa-Enríquez,300870001,
2017,Veracruz de Ignacio de la Llave,Xalapa-Enríquez,300870001,
2016,Veracruz de Ignacio de la Llave,Xalapa-Enríquez,300870001,
2021,Veracruz de Ignacio de la Llave,Veracruz,301930001,40.1893568396996
2020,Veracruz de Ignacio de la Llave,Veracruz,301930001,42.0689655172414
2019,Veracruz de Ignacio de la Llave,Veracruz,301930001,42.7254509018036
2018,Veracruz de Ignacio de la Llave,Veracruz,301930001,37.549621075424
2017,Veracruz de Ignacio de la Llave,Veracruz,301930001,40.1546484445244
2016,Veracruz de Ignacio de la Llave,Veracruz,301930001,32.0224719101124
2021,Yucatán,,31,28.6056599876059
2020,Yucatán,,31,27.7694740866905
2019,Yucatán,,31,33.2603020697371
2018,Yucatán,,31,30.4645849200305
2017,Yucatán,,31,31.8728914014772
2016,Yucatán,,31,33.992523161944
2021,Yucatán,Mérida,310500001,28.6952821658422
2020,Yucatán,Mérida,310500001,33.4410105587966
2019,Yucatán,Mérida,310500001,32.3704424970248
2018,Yucatán,Mérida,310500001,29.3667251555272
2017,Yucatán,Mérida,310500001,32.7599388379205
2016,Yucatán,Mérida,310500001,35.3763800602208
2021,Zacatecas,,32,46.7686626219995
2020,Zacatecas,,32,44.8287007110536
2019,Zacatecas,,32,32.3465786177844
2018,Zacatecas,,32,34.5862108004076
2017,Zacatecas,,32,35.5934343434343
2016,Zacatecas,,32,38.9965397923875
2021,Zacatecas,Zacatecas,320560001,40.272373540856
2020,Zacatecas,Zacatecas,320560001,34.2354091946528
2019,Zacatecas,Zacatecas,320560001,33.0403152470446
2018,Zacatecas,Zacatecas,320560001,39.5163758800122
2017,Zacatecas,Zacatecas,320560001,42.3894313612866
2016,Zacatecas,Zacatecas,320560001,42.7210552027357
