Year,Entidad federativa,Municipio,GeoCode,Value
2018,Coahuila de Zaragoza,Viesca,5036,
2016,Coahuila de Zaragoza,Viesca,5036,
2015,Coahuila de Zaragoza,Viesca,5036,26.9366993457
2014,Coahuila de Zaragoza,Viesca,5036,
2012,Coahuila de Zaragoza,Viesca,5036,
2010,Coahuila de Zaragoza,Viesca,5036,44.834570738
2008,Coahuila de Zaragoza,Viesca,5036,
2018,Coahuila de Zaragoza,Villa Unión,5037,
2016,Coahuila de Zaragoza,Villa Unión,5037,
2015,Coahuila de Zaragoza,Villa Unión,5037,10.3245856354
2014,Coahuila de Zaragoza,Villa Unión,5037,
2012,Coahuila de Zaragoza,Villa Unión,5037,
2010,Coahuila de Zaragoza,Villa Unión,5037,21.2366134573
2008,Coahuila de Zaragoza,Villa Unión,5037,
2018,Coahuila de Zaragoza,Zaragoza,5038,
2016,Coahuila de Zaragoza,Zaragoza,5038,
2015,Coahuila de Zaragoza,Zaragoza,5038,9.4112592147
2014,Coahuila de Zaragoza,Zaragoza,5038,
2012,Coahuila de Zaragoza,Zaragoza,5038,
2010,Coahuila de Zaragoza,Zaragoza,5038,13.3656395266
2008,Coahuila de Zaragoza,Zaragoza,5038,
2018,Colima,,6,21.6221669068518
2016,Colima,,6,21.1357298763682
2015,Colima,,6,
2014,Colima,,6,25.4442939393175
2012,Colima,,6,22.2876112871586
2010,Colima,,6,19.8611159240582
2008,Colima,,6,14.3398582277681
2018,Colima,Armería,6001,
2016,Colima,Armería,6001,
2015,Colima,Armería,6001,28.08621376
2014,Colima,Armería,6001,
2012,Colima,Armería,6001,
2010,Colima,Armería,6001,23.4601989322
2008,Colima,Armería,6001,
2018,Colima,Colima,6002,
