Year,Entidad federativa,GeoCode,Value
2019,Veracruz de Ignacio de la Llave,30,8.28184
2018,Veracruz de Ignacio de la Llave,30,8.13359
2017,Veracruz de Ignacio de la Llave,30,7.95037
2016,Veracruz de Ignacio de la Llave,30,7.77962
2015,Veracruz de Ignacio de la Llave,30,8.49386
2014,Veracruz de Ignacio de la Llave,30,8.35493
2013,Veracruz de Ignacio de la Llave,30,8.50363
2012,Veracruz de Ignacio de la Llave,30,8.80958
2011,Veracruz de Ignacio de la Llave,30,9.33104
2010,Veracruz de Ignacio de la Llave,30,8.82844
2009,Veracruz de Ignacio de la Llave,30,9.67446
2008,Veracruz de Ignacio de la Llave,30,10.30212
2007,Veracruz de Ignacio de la Llave,30,9.33729
2006,Veracruz de Ignacio de la Llave,30,9.35977
2005,Veracruz de Ignacio de la Llave,30,8.94689
2004,Veracruz de Ignacio de la Llave,30,8.85992
2003,Veracruz de Ignacio de la Llave,30,8.75686
2002,Veracruz de Ignacio de la Llave,30,8.13479
2001,Veracruz de Ignacio de la Llave,30,7.84115
2000,Veracruz de Ignacio de la Llave,30,7.06654
1999,Veracruz de Ignacio de la Llave,30,5.67298
1998,Veracruz de Ignacio de la Llave,30,5.43751
1997,Veracruz de Ignacio de la Llave,30,4.82599
1996,Veracruz de Ignacio de la Llave,30,4.5314
1995,Veracruz de Ignacio de la Llave,30,4.02402
1994,Veracruz de Ignacio de la Llave,30,3.23553
1993,Veracruz de Ignacio de la Llave,30,2.7616
1992,Veracruz de Ignacio de la Llave,30,2.12616
1991,Veracruz de Ignacio de la Llave,30,0.96873
1990,Veracruz de Ignacio de la Llave,30,0.70099
2021,Yucatán,31,5.64813
2020,Yucatán,31,5.22332
2019,Yucatán,31,7.11771
2018,Yucatán,31,5.34363
2017,Yucatán,31,4.94901
2016,Yucatán,31,5.38063
2015,Yucatán,31,5.4021
2014,Yucatán,31,5.56926
2013,Yucatán,31,5.45491
2012,Yucatán,31,6.51456
2011,Yucatán,31,5.57004
2010,Yucatán,31,6.06154
2009,Yucatán,31,6.04194
2008,Yucatán,31,5.85516
2007,Yucatán,31,5.82004
2006,Yucatán,31,4.24268
2005,Yucatán,31,4.57552
2004,Yucatán,31,5.20998
2003,Yucatán,31,4.19095
2002,Yucatán,31,4.67057
2001,Yucatán,31,5.34225
2000,Yucatán,31,4.85221
1999,Yucatán,31,4.93093
1998,Yucatán,31,5.73296
1997,Yucatán,31,6.00358
1996,Yucatán,31,5.34195
1995,Yucatán,31,4.66639
1994,Yucatán,31,5.47136
1993,Yucatán,31,5.11387
1992,Yucatán,31,3.38799
1991,Yucatán,31,2.00612
1990,Yucatán,31,1.34252
2021,Zacatecas,32,0.95357
2020,Zacatecas,32,1.14016
2019,Zacatecas,32,1.7527
2018,Zacatecas,32,1.21774
2017,Zacatecas,32,1.1658
2016,Zacatecas,32,0.98969
2015,Zacatecas,32,0.81164
2014,Zacatecas,32,1.70375
2013,Zacatecas,32,1.02127
2012,Zacatecas,32,0.71059
2011,Zacatecas,32,1.57012
2010,Zacatecas,32,1.79032
2009,Zacatecas,32,1.47936
2008,Zacatecas,32,1.36445
2007,Zacatecas,32,1.03824
2006,Zacatecas,32,1.40396
2005,Zacatecas,32,1.48867
2004,Zacatecas,32,1.85339
2003,Zacatecas,32,1.36203
2002,Zacatecas,32,1.73073
2001,Zacatecas,32,1.08829
2000,Zacatecas,32,1.45918
1999,Zacatecas,32,1.60964
1998,Zacatecas,32,0.87878
1997,Zacatecas,32,1.10017
1996,Zacatecas,32,1.47013
1995,Zacatecas,32,1.47516
1994,Zacatecas,32,1.03748
1993,Zacatecas,32,1.11753
1992,Zacatecas,32,0.22484
1991,Zacatecas,32,0.5281
1990,Zacatecas,32,0.22795
