Year,Entidad federativa,"Sexo",GeoCode,Value
2022,"Estados Unidos Mexicanos","Total",00,58.28102536999996
2021,"Estados Unidos Mexicanos","Total",00,60.01526709999986
2020,"Estados Unidos Mexicanos","Total",00,56.91399165832926
2019,"Estados Unidos Mexicanos","Total",00,55.125761083676544
2018,"Estados Unidos Mexicanos","Total",00,55.071286803505195
2017,"Estados Unidos Mexicanos","Total",00,55.127490313119516
2016,"Estados Unidos Mexicanos","Total",00,53.74201304159095
2022,"Estados Unidos Mexicanos","Hombres",00,57.54168424
2021,"Estados Unidos Mexicanos","Hombres",00,60.414344300000074
2020,"Estados Unidos Mexicanos","Hombres",00,55.814833191805455
2019,"Estados Unidos Mexicanos","Hombres",00,53.55618821338088
2018,"Estados Unidos Mexicanos","Hombres",00,54.86333973334995
2017,"Estados Unidos Mexicanos","Hombres",00,55.70745379909315
2016,"Estados Unidos Mexicanos","Hombres",00,54.14522830788161
2022,"Estados Unidos Mexicanos","Mujeres",00,59.05357366000018
2021,"Estados Unidos Mexicanos","Mujeres",00,59.60319454
2020,"Estados Unidos Mexicanos","Mujeres",00,57.902363771778056
2019,"Estados Unidos Mexicanos","Mujeres",00,56.72385649690224
2018,"Estados Unidos Mexicanos","Mujeres",00,55.283095499050425
2017,"Estados Unidos Mexicanos","Mujeres",00,54.518769104974986
2016,"Estados Unidos Mexicanos","Mujeres",00,53.31534631161593
2022,"Aguascalientes","Total",01,61.782048969999835
2021,"Aguascalientes","Total",01,63.589683379999826
2020,"Aguascalientes","Total",01,59.76682073734381
2019,"Aguascalientes","Total",01,59.643810885018915
2018,"Aguascalientes","Total",01,65.1806419989043
2017,"Aguascalientes","Total",01,55.9494179360754
2016,"Aguascalientes","Total",01,63.16769224815199
2022,"Aguascalientes","Hombres",01,62.19120798000016
2021,"Aguascalientes","Hombres",01,60.61485506000007
2020,"Aguascalientes","Hombres",01,62.16264340040196
2019,"Aguascalientes","Hombres",01,58.73537448328995
2018,"Aguascalientes","Hombres",01,62.548117020594006
2017,"Aguascalientes","Hombres",01,53.91833647838002
2016,"Aguascalientes","Hombres",01,60.82433665921761
2022,"Aguascalientes","Mujeres",01,61.46582166000006
2021,"Aguascalientes","Mujeres",01,66.70626334999999
2020,"Aguascalientes","Mujeres",01,57.560209914722044
2019,"Aguascalientes","Mujeres",01,60.69676790644802
2018,"Aguascalientes","Mujeres",01,67.96073748486175
2017,"Aguascalientes","Mujeres",01,58.29900366088804
2016,"Aguascalientes","Mujeres",01,65.43569981569749
2022,"Baja California","Total",02,63.95230522000014
2021,"Baja California","Total",02,59.453905029999994
2020,"Baja California","Total",02,57.10603593721568
2019,"Baja California","Total",02,58.8630640967067
2018,"Baja California","Total",02,65.41764711531982
