Year,Entidad federativa,"Sexo",GeoCode,Value
2015,"Campeche","Mujeres",04,17.11328544404113
2014,"Campeche","Mujeres",04,23.256388060658526
2013,"Campeche","Mujeres",04,22.35010936738853
2012,"Campeche","Mujeres",04,20.80015344532709
2011,"Campeche","Mujeres",04,15.50796559437093
2010,"Campeche","Mujeres",04,14.407389065648202
2021,"Coahuila de Zaragoza","Total",05,20.07518686000002
2020,"Coahuila de Zaragoza","Total",05,20.627081319999935
2019,"Coahuila de Zaragoza","Total",05,17.455720387837797
2018,"Coahuila de Zaragoza","Total",05,20.582382438459405
2017,"Coahuila de Zaragoza","Total",05,20.978487589219363
2016,"Coahuila de Zaragoza","Total",05,18.893072964913408
2015,"Coahuila de Zaragoza","Total",05,21.501469248791146
2014,"Coahuila de Zaragoza","Total",05,17.080371091626823
2013,"Coahuila de Zaragoza","Total",05,24.039831462144353
2012,"Coahuila de Zaragoza","Total",05,19.540295168550383
2011,"Coahuila de Zaragoza","Total",05,22.944339340299397
2010,"Coahuila de Zaragoza","Total",05,25.20319062558168
2021,"Coahuila de Zaragoza","Hombres",05,18.921839069999997
2020,"Coahuila de Zaragoza","Hombres",05,18.612844329999966
2019,"Coahuila de Zaragoza","Hombres",05,17.81152367714772
2018,"Coahuila de Zaragoza","Hombres",05,21.41209566761259
2017,"Coahuila de Zaragoza","Hombres",05,23.770112530493403
2016,"Coahuila de Zaragoza","Hombres",05,20.426819066315552
2015,"Coahuila de Zaragoza","Hombres",05,22.458158656557313
2014,"Coahuila de Zaragoza","Hombres",05,18.61649771175184
2013,"Coahuila de Zaragoza","Hombres",05,24.9159050019615
2012,"Coahuila de Zaragoza","Hombres",05,19.7830266380206
2011,"Coahuila de Zaragoza","Hombres",05,23.745148191006557
2010,"Coahuila de Zaragoza","Hombres",05,26.60333447789105
2021,"Coahuila de Zaragoza","Mujeres",05,21.14677515999998
2020,"Coahuila de Zaragoza","Mujeres",05,22.42437127999997
2019,"Coahuila de Zaragoza","Mujeres",05,17.138037019684184
2018,"Coahuila de Zaragoza","Mujeres",05,19.818313407108224
2017,"Coahuila de Zaragoza","Mujeres",05,18.5423787474947
2016,"Coahuila de Zaragoza","Mujeres",05,17.456701303091847
2015,"Coahuila de Zaragoza","Mujeres",05,20.591650390576422
2014,"Coahuila de Zaragoza","Mujeres",05,15.776478120684432
2013,"Coahuila de Zaragoza","Mujeres",05,23.2804863511742
2012,"Coahuila de Zaragoza","Mujeres",05,19.327996285936784
2011,"Coahuila de Zaragoza","Mujeres",05,22.1327782784283
2010,"Coahuila de Zaragoza","Mujeres",05,23.831141779804973
2021,"Colima","Total",06,21.460463429999937
2020,"Colima","Total",06,22.98557068999996
2019,"Colima","Total",06,20.26781154239021
2018,"Colima","Total",06,23.923841361052503
2017,"Colima","Total",06,22.1518891238246
2016,"Colima","Total",06,26.53576178442276
2015,"Colima","Total",06,24.244023754734705
2014,"Colima","Total",06,21.56240543866368
2013,"Colima","Total",06,22.058541755845
2012,"Colima","Total",06,24.907659528960753
2011,"Colima","Total",06,21.06899100575124
2010,"Colima","Total",06,17.2236656423513
2021,"Colima","Hombres",06,23.741878559999957
2020,"Colima","Hombres",06,21.817485999999953
2019,"Colima","Hombres",06,20.260121795907263
2018,"Colima","Hombres",06,24.536720194500038
2017,"Colima","Hombres",06,23.16986125591471
2016,"Colima","Hombres",06,27.609289501949338
2015,"Colima","Hombres",06,25.013831288304115
2014,"Colima","Hombres",06,22.872280513269292
2013,"Colima","Hombres",06,22.71527097076155
2012,"Colima","Hombres",06,25.575495711321736
2011,"Colima","Hombres",06,20.540559808228714
2010,"Colima","Hombres",06,19.235693700153202
2021,"Colima","Mujeres",06,19.421756239999965
2020,"Colima","Mujeres",06,24.079329340000037
2019,"Colima","Mujeres",06,20.27468670332291
2018,"Colima","Mujeres",06,23.354603528019357
2017,"Colima","Mujeres",06,21.236998969287747
2016,"Colima","Mujeres",06,25.63895139553699
2015,"Colima","Mujeres",06,23.585739486336927
2014,"Colima","Mujeres",06,20.420876183572698
2013,"Colima","Mujeres",06,21.495373104941837
2012,"Colima","Mujeres",06,24.289374982672555
2011,"Colima","Mujeres",06,21.542577618049275
2010,"Colima","Mujeres",06,15.424205200807815
2021,"Chiapas","Total",07,15.153490440000029
2020,"Chiapas","Total",07,13.400125780000035
2019,"Chiapas","Total",07,12.258007041430183
2018,"Chiapas","Total",07,15.957740584160726
2017,"Chiapas","Total",07,15.630971192123983
2016,"Chiapas","Total",07,17.046459272453166
2015,"Chiapas","Total",07,14.34707577054547
2014,"Chiapas","Total",07,15.352394069881026
2013,"Chiapas","Total",07,16.445306483503376
2012,"Chiapas","Total",07,12.620139405725084
2011,"Chiapas","Total",07,12.525999379886512
2010,"Chiapas","Total",07,12.813905849830977
2021,"Chiapas","Hombres",07,15.75453375000002
2020,"Chiapas","Hombres",07,15.59816864999998
2019,"Chiapas","Hombres",07,12.142102099612416
2018,"Chiapas","Hombres",07,17.496790790942626
2017,"Chiapas","Hombres",07,16.18020316871848
2016,"Chiapas","Hombres",07,17.49857930803938
2015,"Chiapas","Hombres",07,16.477310075566933
2014,"Chiapas","Hombres",07,15.7419285014073
2013,"Chiapas","Hombres",07,18.81899571986089
2012,"Chiapas","Hombres",07,14.455923972078885
2011,"Chiapas","Hombres",07,12.932041770607173
2010,"Chiapas","Hombres",07,12.369045696638983
2021,"Chiapas","Mujeres",07,14.674068519999993
2020,"Chiapas","Mujeres",07,11.64958428
2019,"Chiapas","Mujeres",07,12.362686879286436
2018,"Chiapas","Mujeres",07,14.67897979520962
2017,"Chiapas","Mujeres",07,15.156708958393425
2016,"Chiapas","Mujeres",07,16.664283691919252
2015,"Chiapas","Mujeres",07,12.3887536399061
2014,"Chiapas","Mujeres",07,15.02783049324921
2013,"Chiapas","Mujeres",07,14.531854346942286
2012,"Chiapas","Mujeres",07,11.056277579784298
2011,"Chiapas","Mujeres",07,12.191205592253707
2010,"Chiapas","Mujeres",07,13.21761492732418
2021,"Chihuahua","Total",08,23.819120319999946
2020,"Chihuahua","Total",08,20.572350760000027
2019,"Chihuahua","Total",08,20.843442564212786
2018,"Chihuahua","Total",08,23.796137150965446
2017,"Chihuahua","Total",08,24.95378246624126
2016,"Chihuahua","Total",08,26.897794578891222
2015,"Chihuahua","Total",08,23.99281711591311
2014,"Chihuahua","Total",08,22.39493665725607
2013,"Chihuahua","Total",08,27.34444843748484
2012,"Chihuahua","Total",08,32.56727582839175
2011,"Chihuahua","Total",08,30.417027464611262
2010,"Chihuahua","Total",08,35.828438480575215
2021,"Chihuahua","Hombres",08,25.190683490000055
2020,"Chihuahua","Hombres",08,24.644246129999974
2019,"Chihuahua","Hombres",08,20.825792481312455
2018,"Chihuahua","Hombres",08,24.942510068093572
2017,"Chihuahua","Hombres",08,25.455487121379832
2016,"Chihuahua","Hombres",08,26.513919939007227
2015,"Chihuahua","Hombres",08,25.158093522063755
2014,"Chihuahua","Hombres",08,21.955568726863056
2013,"Chihuahua","Hombres",08,27.86717544281922
2012,"Chihuahua","Hombres",08,34.858632431071754
2011,"Chihuahua","Hombres",08,32.612693370466324
2010,"Chihuahua","Hombres",08,37.2701307900083
2021,"Chihuahua","Mujeres",08,22.57554061000003
2020,"Chihuahua","Mujeres",08,17.173979899999967
2019,"Chihuahua","Mujeres",08,20.859880369750808
2018,"Chihuahua","Mujeres",08,22.74019567457721
2017,"Chihuahua","Mujeres",08,24.493114513997174
2016,"Chihuahua","Mujeres",08,27.273454998764347
2015,"Chihuahua","Mujeres",08,22.818540019125678
2014,"Chihuahua","Mujeres",08,22.80742800503971
2013,"Chihuahua","Mujeres",08,26.867300442576862
2012,"Chihuahua","Mujeres",08,30.418318571356423
2011,"Chihuahua","Mujeres",08,28.487244289149757
2010,"Chihuahua","Mujeres",08,34.52323413106695
2021,"Ciudad de México","Total",09,32.07758818999994
2020,"Ciudad de México","Total",09,33.344442260000044
2019,"Ciudad de México","Total",09,37.25376590774794
2018,"Ciudad de México","Total",09,42.60267654327256
2017,"Ciudad de México","Total",09,43.069019061648426
2016,"Ciudad de México","Total",09,36.00951935374997
2015,"Ciudad de México","Total",09,38.47450832637293
2014,"Ciudad de México","Total",09,36.01912570845648
2013,"Ciudad de México","Total",09,33.06768305222576
2012,"Ciudad de México","Total",09,31.67525125797793
2011,"Ciudad de México","Total",09,33.2564136580246
2010,"Ciudad de México","Total",09,32.34011457658735
2021,"Ciudad de México","Hombres",09,33.81824839
2020,"Ciudad de México","Hombres",09,35.531260490000015
2019,"Ciudad de México","Hombres",09,39.555517970297295
2018,"Ciudad de México","Hombres",09,45.12970754864336
2017,"Ciudad de México","Hombres",09,46.34293616567357
2016,"Ciudad de México","Hombres",09,36.42831076787985
2015,"Ciudad de México","Hombres",09,40.51473068832648
2014,"Ciudad de México","Hombres",09,35.949054575444784
2013,"Ciudad de México","Hombres",09,35.861482090849684
2012,"Ciudad de México","Hombres",09,33.86025526209971
2011,"Ciudad de México","Hombres",09,35.66171923897125
2010,"Ciudad de México","Hombres",09,36.308200138429044
2021,"Ciudad de México","Mujeres",09,30.55646815
2020,"Ciudad de México","Mujeres",09,31.45033668999995
2019,"Ciudad de México","Mujeres",09,35.23818043638311
2018,"Ciudad de México","Mujeres",09,40.472676663321785
2017,"Ciudad de México","Mujeres",09,40.3009068381134
2016,"Ciudad de México","Mujeres",09,35.639384109617815
2015,"Ciudad de México","Mujeres",09,36.766956667269454
2014,"Ciudad de México","Mujeres",09,36.079276236859194
2013,"Ciudad de México","Mujeres",09,30.815904525581935
2012,"Ciudad de México","Mujeres",09,29.46984425238985
2011,"Ciudad de México","Mujeres",09,31.08115856787945
2010,"Ciudad de México","Mujeres",09,28.79466202069852
2021,"Durango","Total",10,15.853586180000038
2020,"Durango","Total",10,17.554596799999963
2019,"Durango","Total",10,17.097564369775473
2018,"Durango","Total",10,20.21873531776914
2017,"Durango","Total",10,18.208670995453097
2016,"Durango","Total",10,19.76088546359414
2015,"Durango","Total",10,22.2599819842917
2014,"Durango","Total",10,22.949466102715665
2013,"Durango","Total",10,22.157284774092247
2012,"Durango","Total",10,24.23193218685992
2011,"Durango","Total",10,19.838561604683793
2010,"Durango","Total",10,20.417962362593233
2021,"Durango","Hombres",10,15.68326653999998
2020,"Durango","Hombres",10,16.58300792999995
2019,"Durango","Hombres",10,18.15998932811595
2018,"Durango","Hombres",10,21.147557823012857
2017,"Durango","Hombres",10,19.417811360156932
2016,"Durango","Hombres",10,21.12595567496846
2015,"Durango","Hombres",10,23.039322317882743
2014,"Durango","Hombres",10,23.119765009737453
2013,"Durango","Hombres",10,22.73314858485703
2012,"Durango","Hombres",10,24.238656948576594
2011,"Durango","Hombres",10,22.08468746976993
2010,"Durango","Hombres",10,21.917837859102757
2021,"Durango","Mujeres",10,15.995687229999977
2020,"Durango","Mujeres",10,18.383033639999965
2019,"Durango","Mujeres",10,16.116443429183175
2018,"Durango","Mujeres",10,19.381809711421727
2017,"Durango","Mujeres",10,17.111906773153116
2016,"Durango","Mujeres",10,18.488165069330794
2015,"Durango","Mujeres",10,21.544706057056086
2014,"Durango","Mujeres",10,22.804240076974693
2013,"Durango","Mujeres",10,21.722875613365463
2012,"Durango","Mujeres",10,24.226231190150457
2011,"Durango","Mujeres",10,18.05257335131381
2010,"Durango","Mujeres",10,19.03057650494449
2021,"Guanajuato","Total",11,25.64835653999993
2020,"Guanajuato","Total",11,22.928411259999983
2019,"Guanajuato","Total",11,26.980308224738447
2018,"Guanajuato","Total",11,27.191178310385247
2017,"Guanajuato","Total",11,27.858578095876066
2016,"Guanajuato","Total",11,27.855564373865626
2015,"Guanajuato","Total",11,28.03487573104715
2014,"Guanajuato","Total",11,31.65903437220505
2013,"Guanajuato","Total",11,27.29253730212303
2012,"Guanajuato","Total",11,28.860759020197754
2011,"Guanajuato","Total",11,24.487564598365832
2010,"Guanajuato","Total",11,21.099718601054803
2021,"Guanajuato","Hombres",11,26.607565740000037
2020,"Guanajuato","Hombres",11,26.047032989999963
2019,"Guanajuato","Hombres",11,29.236006682910133
2018,"Guanajuato","Hombres",11,29.159401387807645
2017,"Guanajuato","Hombres",11,28.269173830377927
2016,"Guanajuato","Hombres",11,30.94142981586983
2015,"Guanajuato","Hombres",11,29.4174365233871
2014,"Guanajuato","Hombres",11,32.489077356476265
2013,"Guanajuato","Hombres",11,28.630508202242705
2012,"Guanajuato","Hombres",11,32.98519741225673
2011,"Guanajuato","Hombres",11,27.394796047482455
2010,"Guanajuato","Hombres",11,24.41178346719243
2021,"Guanajuato","Mujeres",11,24.879379240000038
2020,"Guanajuato","Mujeres",11,20.411839760000017
2019,"Guanajuato","Mujeres",11,25.263333586094035
2018,"Guanajuato","Mujeres",11,25.534023077632806
2017,"Guanajuato","Mujeres",11,27.51247639887107
2016,"Guanajuato","Mujeres",11,25.191995004725378
2015,"Guanajuato","Mujeres",11,26.895839299401672
2014,"Guanajuato","Mujeres",11,30.962508364210283
2013,"Guanajuato","Mujeres",11,26.250118563677468
2012,"Guanajuato","Mujeres",11,25.471158559171617
2011,"Guanajuato","Mujeres",11,21.98989377245656
2010,"Guanajuato","Mujeres",11,18.01392943220633
2021,"Guerrero","Total",12,18.830828469999986
2020,"Guerrero","Total",12,19.071639120000025
2019,"Guerrero","Total",12,20.79924926593186
2018,"Guerrero","Total",12,25.03021199832395
2017,"Guerrero","Total",12,30.444974762940554
2016,"Guerrero","Total",12,32.05803369633575
2015,"Guerrero","Total",12,31.344015574272724
2014,"Guerrero","Total",12,27.721091118402136
2013,"Guerrero","Total",12,26.00213913370136
2012,"Guerrero","Total",12,26.789368060248734
2011,"Guerrero","Total",12,20.24929218740741
2010,"Guerrero","Total",12,20.216486759121523
2021,"Guerrero","Hombres",12,19.595319489999994
2020,"Guerrero","Hombres",12,20.77950290999997
2019,"Guerrero","Hombres",12,21.649810170327747
2018,"Guerrero","Hombres",12,26.393001358221547
2017,"Guerrero","Hombres",12,33.817169787024824
2016,"Guerrero","Hombres",12,32.58906501233104
2015,"Guerrero","Hombres",12,33.50458436080774
2014,"Guerrero","Hombres",12,28.638465483763408
2013,"Guerrero","Hombres",12,27.321615155903945
2012,"Guerrero","Hombres",12,28.34359881457974
2011,"Guerrero","Hombres",12,21.049892604279925
2010,"Guerrero","Hombres",12,20.527302868251628
2021,"Guerrero","Mujeres",12,18.207770819999965
2020,"Guerrero","Mujeres",12,17.57146026000004
2019,"Guerrero","Mujeres",12,20.058437413545526
2018,"Guerrero","Mujeres",12,23.8852231323558
2017,"Guerrero","Mujeres",12,27.692822234649146
2016,"Guerrero","Mujeres",12,31.60032785122203
2015,"Guerrero","Mujeres",12,29.48880093984293
2014,"Guerrero","Mujeres",12,26.978568061371018
2013,"Guerrero","Mujeres",12,24.89905219943515
2012,"Guerrero","Mujeres",12,25.554081100260525
2011,"Guerrero","Mujeres",12,19.64812401114731
2010,"Guerrero","Mujeres",12,19.962082200372787
2021,"Hidalgo","Total",13,15.265662969999996
2020,"Hidalgo","Total",13,20.094138290000036
2019,"Hidalgo","Total",13,16.609504519675042
2018,"Hidalgo","Total",13,22.535580888580174
2017,"Hidalgo","Total",13,19.027669994652165
2016,"Hidalgo","Total",13,20.02739369638907
2015,"Hidalgo","Total",13,19.245444191343992
2014,"Hidalgo","Total",13,18.420069701739227
2013,"Hidalgo","Total",13,19.889695478608257
2012,"Hidalgo","Total",13,19.45136128036706
2011,"Hidalgo","Total",13,21.7874445482139
2010,"Hidalgo","Total",13,20.225377304207395
2021,"Hidalgo","Hombres",13,16.317417879999997
2020,"Hidalgo","Hombres",13,22.20682428000005
2019,"Hidalgo","Hombres",13,18.856971390885217
2018,"Hidalgo","Hombres",13,22.82661242557772
2017,"Hidalgo","Hombres",13,22.381032491565737
2016,"Hidalgo","Hombres",13,22.677306343101005
2015,"Hidalgo","Hombres",13,17.924461864382295
2014,"Hidalgo","Hombres",13,19.305735073045984
2013,"Hidalgo","Hombres",13,20.6271981242673
2012,"Hidalgo","Hombres",13,24.632892673143452
2011,"Hidalgo","Hombres",13,24.213560446322834
2010,"Hidalgo","Hombres",13,22.30776862531609
2021,"Hidalgo","Mujeres",13,14.379661089999965
2020,"Hidalgo","Mujeres",13,18.377737119999946
2019,"Hidalgo","Mujeres",13,14.803939857796474
2018,"Hidalgo","Mujeres",13,22.289718193800585
2017,"Hidalgo","Mujeres",13,16.369601101404047
2016,"Hidalgo","Mujeres",13,17.89278421540787
2015,"Hidalgo","Mujeres",13,20.319406053040428
2014,"Hidalgo","Mujeres",13,17.594519284740564
2013,"Hidalgo","Mujeres",13,19.279232770474504
2012,"Hidalgo","Mujeres",13,15.133355697816736
2011,"Hidalgo","Mujeres",13,20.020737731711204
2010,"Hidalgo","Mujeres",13,18.49253156303716
2021,"Jalisco","Total",14,25.22282376000006
2020,"Jalisco","Total",14,25.763716949999925
2019,"Jalisco","Total",14,27.29344192189057
2018,"Jalisco","Total",14,30.445074420594565
2017,"Jalisco","Total",14,31.049596516765654
2016,"Jalisco","Total",14,30.938570791617497
2015,"Jalisco","Total",14,33.79972147798026
2014,"Jalisco","Total",14,31.374736449203375
2013,"Jalisco","Total",14,33.02937396516463
2012,"Jalisco","Total",14,31.86144020992115
2011,"Jalisco","Total",14,25.505427041893775
2010,"Jalisco","Total",14,24.4542194257233
2021,"Jalisco","Hombres",14,27.208179039999916
2020,"Jalisco","Hombres",14,26.146888549999968
2019,"Jalisco","Hombres",14,28.715047947749976
2018,"Jalisco","Hombres",14,31.673854559987497
2017,"Jalisco","Hombres",14,33.40953344443141
2016,"Jalisco","Hombres",14,31.312534841789788
2015,"Jalisco","Hombres",14,36.748979467234655
2014,"Jalisco","Hombres",14,32.60194306047506
2013,"Jalisco","Hombres",14,33.62230064235439
2012,"Jalisco","Hombres",14,34.05100523994269
2011,"Jalisco","Hombres",14,26.48181885618666
2010,"Jalisco","Hombres",14,27.620863579586644
2021,"Jalisco","Mujeres",14,23.483130190000008
2020,"Jalisco","Mujeres",14,25.443076800000053
2019,"Jalisco","Mujeres",14,26.080178817576353
2018,"Jalisco","Mujeres",14,29.327280317898513
2017,"Jalisco","Mujeres",14,28.95369166300633
2016,"Jalisco","Mujeres",14,30.59737561762859
2015,"Jalisco","Mujeres",14,31.090266662855807
2014,"Jalisco","Mujeres",14,30.30126504525967
2013,"Jalisco","Mujeres",14,32.53945279786251
2012,"Jalisco","Mujeres",14,29.891871539281063
2011,"Jalisco","Mujeres",14,24.643893765908167
