Year,Entidad federativa,"Sexo",GeoCode,Value
2021,"Estados Unidos Mexicanos","Total",00,14.70103815532952
2019,"Estados Unidos Mexicanos","Total",00,15.73167558707178
2017,"Estados Unidos Mexicanos","Total",00,14.635268395796464
2015,"Estados Unidos Mexicanos","Total",00,12.59042890099228
2021,"Estados Unidos Mexicanos","Hombres",00,19.35021151869371
2019,"Estados Unidos Mexicanos","Hombres",00,21.237933360640955
2017,"Estados Unidos Mexicanos","Hombres",00,21.66082303074562
2015,"Estados Unidos Mexicanos","Hombres",00,20.48508829794642
2021,"Estados Unidos Mexicanos","Mujeres",00,10.312407614448171
2019,"Estados Unidos Mexicanos","Mujeres",00,10.798349584636775
2017,"Estados Unidos Mexicanos","Mujeres",00,8.507112478835069
2015,"Estados Unidos Mexicanos","Mujeres",00,9.320164317575891
2021,"Aguascalientes","Total",01,11.316285589984012
2019,"Aguascalientes","Total",01,14.677164460174268
2017,"Aguascalientes","Total",01,14.55583607640113
2015,"Aguascalientes","Total",01,8.302232518955377
2021,"Aguascalientes","Hombres",01,16.718743256657024
2019,"Aguascalientes","Hombres",01,22.203979853841656
2017,"Aguascalientes","Hombres",01,20.94013798609244
2015,"Aguascalientes","Hombres",01,18.396923986986124
2021,"Aguascalientes","Mujeres",01,6.588538322670302
2019,"Aguascalientes","Mujeres",01,8.266600313309361
2017,"Aguascalientes","Mujeres",01,8.901280794510411
2015,"Aguascalientes","Mujeres",01,4.9511172204844796
2021,"Baja California","Total",02,19.383760465841803
2019,"Baja California","Total",02,11.330123000014076
2017,"Baja California","Total",02,13.756768361468874
2015,"Baja California","Total",02,14.12666166938033
2021,"Baja California","Hombres",02,26.20504166227192
2019,"Baja California","Hombres",02,16.636549795591748
2017,"Baja California","Hombres",02,20.978849104977154
2015,"Baja California","Hombres",02,21.925436408977607
2021,"Baja California","Mujeres",02,11.359398641359581
2019,"Baja California","Mujeres",02,6.412026801809468
2017,"Baja California","Mujeres",02,7.477408170188684
2015,"Baja California","Mujeres",02,10.566270588061188
2021,"Baja California Sur","Total",03,5.223721378768872
2019,"Baja California Sur","Total",03,7.673460779813688
2017,"Baja California Sur","Total",03,11.904484494674227
2015,"Baja California Sur","Total",03,11.210356417850791
2021,"Baja California Sur","Hombres",03,6.287037197007642
2019,"Baja California Sur","Hombres",03,11.385424620344402
2017,"Baja California Sur","Hombres",03,16.033852403520587
2015,"Baja California Sur","Hombres",03,15.927113576288095
2021,"Baja California Sur","Mujeres",03,4.185779816513772
2019,"Baja California Sur","Mujeres",03,4.772586633663373
2017,"Baja California Sur","Mujeres",03,8.486600988534375
2015,"Baja California Sur","Mujeres",03,9.118944000922282
2021,"Campeche","Total",04,14.378563560969281
2019,"Campeche","Total",04,13.964034111976325
2017,"Campeche","Total",04,12.708497326981316
2015,"Campeche","Total",04,9.791333518397575
2021,"Campeche","Hombres",04,20.32208781025369
2019,"Campeche","Hombres",04,19.10151261021429
2017,"Campeche","Hombres",04,17.923963541622765
2015,"Campeche","Hombres",04,16.22863158398427
2021,"Campeche","Mujeres",04,8.78006967435497
2019,"Campeche","Mujeres",04,9.185119448062649
2017,"Campeche","Mujeres",04,8.569535892082857
2015,"Campeche","Mujeres",04,6.665930976802541
2021,"Coahuila de Zaragoza","Total",05,11.473049447385868
2019,"Coahuila de Zaragoza","Total",05,15.409569224420478
2017,"Coahuila de Zaragoza","Total",05,11.2716111119584
2015,"Coahuila de Zaragoza","Total",05,11.097155046258417
2021,"Coahuila de Zaragoza","Hombres",05,15.859813347618909
2019,"Coahuila de Zaragoza","Hombres",05,21.40426502631227
2017,"Coahuila de Zaragoza","Hombres",05,14.707216393350384
2015,"Coahuila de Zaragoza","Hombres",05,22.90919102035862
2021,"Coahuila de Zaragoza","Mujeres",05,7.095020707052306
2019,"Coahuila de Zaragoza","Mujeres",05,9.747152399563122
2017,"Coahuila de Zaragoza","Mujeres",05,8.385067938134148
2015,"Coahuila de Zaragoza","Mujeres",05,7.907456736112322
2021,"Colima","Total",06,6.229872147000256
2019,"Colima","Total",06,6.945377592705054
