Year,Entidad federativa,GeoCode,Value
2018,"Tamaulipas",28,44.4444444444444
2017,"Tamaulipas",28,44.4444444444444
2016,"Tamaulipas",28,44.4444444444444
2020,"Tlaxcala",29,60
2019,"Tlaxcala",29,60
2018,"Tlaxcala",29,60
2017,"Tlaxcala",29,28
2016,"Tlaxcala",29,29.0322580645161
2020,"Veracruz de Ignacio de la Llave",30,50
2019,"Veracruz de Ignacio de la Llave",30,50
2018,"Veracruz de Ignacio de la Llave",30,50
2017,"Veracruz de Ignacio de la Llave",30,38
2016,"Veracruz de Ignacio de la Llave",30,38
2020,"Yucatán",31,52
2019,"Yucatán",31,48
2018,"Yucatán",31,48
2017,"Yucatán",31,36
2016,"Yucatán",31,36
2020,"Zacatecas",32,46.6666666666667
2019,"Zacatecas",32,46.6666666666667
2018,"Zacatecas",32,46.6666666666667
2017,"Zacatecas",32,53.3333333333333
2016,"Zacatecas",32,53.3333333333333
