Year,Value
2020 R/,28.4218074150248
2019,26.5617377292527
2018,26.067514045195
2017,25.9799307509366
2016,26.5819188866179
2015,27.352163717586
2014,27.4695383617473
2013,27.9093269877082
2012,27.3095657355155
2011,27.2918824680484
2010,27.8422797246382
2009,28.8751651616311
2008,27.7204531310335
2007,27.5341572097289
2006,27.8099127793864
2005,28.3784273135681
2004,28.6738720825199
2003,29.8936767138199
