Year,Entidad federativa,GeoCode,Value
2021,"Estados Unidos Mexicanos",00,3.99732233849397
2021,"Aguascalientes",01,5.49968874203898
2021,"Baja California",02,4.74599353309544
2021,"Baja California Sur",03,6.02724240325444
2021,"Campeche",04,5.94146999669034
2021,"Coahuila de Zaragoza",05,3.09682683552077
2021,"Colima",06,3.87133296202624
2021,"Chiapas",07,1.4867682260929
2021,"Chihuahua",08,5.17937422906715
2021,"Ciudad de México",09,6.98839392795539
2021,"Durango",10,5.37827853570591
2021,"Guanajuato",11,3.40299881800353
2021,"Guerrero",12,4.14221602156542
2021,"Hidalgo",13,3.64236842995142
2021,"Jalisco",14,4.80721870008514
2021,"México",15,3.40473075704978
2021,"Michoacán de Ocampo",16,3.39405588689732
2021,"Morelos",17,4.2166664194491
2021,"Nayarit",18,3.64094919021742
2021,"Nuevo León",19,3.4073257564063
2021,"Oaxaca",20,2.69368276176593
2021,"Puebla",21,2.30338721571885
2021,"Querétaro",22,4.89936367599905
2021,"Quintana Roo",23,4.97948795016995
2021,"San Luis Potosí",24,4.54192221704147
2021,"Sinaloa",25,5.12356274542077
2021,"Sonora",26,3.40454982377443
2021,"Tabasco",27,3.35388749002825
2021,"Tamaulipas",28,6.48496755559382
2021,"Tlaxcala",29,5.68379889961653
2021,"Veracruz de Ignacio de la Llave",30,2.74800671439583
2021,"Yucatán",31,6.52666699920745
2021,"Zacatecas",32,3.87574024294116
