Year,Value
2023,0.213445078633791
2022,0.210072696811069
2021,0.21842237484947
2020,0.231479688096584
2019,0.217739357518843
2018,0.23783937056842
2017,0.249545576017176
2016,0.299246664396325
2015,0.340393957800022
2014,0.351528439119899
2013,0.32297834780627
2012,0.304847526299279
