Year,Entidad federativa,"Sexo",GeoCode,Value
2021/2022,"Estados Unidos Mexicanos","Total",00,91.74568663305283
2020/2021,"Estados Unidos Mexicanos","Total",00,93.3335721283426
2019/2020,"Estados Unidos Mexicanos","Total",00,91.90215119592045
2018/2019,"Estados Unidos Mexicanos","Total",00,91.42561360916679
2017/2018,"Estados Unidos Mexicanos","Total",00,92.15455581714927
2016/2017,"Estados Unidos Mexicanos","Total",00,91.6468960232358
2015/2016,"Estados Unidos Mexicanos","Total",00,91.92369586192758
2014/2015,"Estados Unidos Mexicanos","Total",00,88.68633829992291
2013/2014,"Estados Unidos Mexicanos","Total",00,88.03708749030194
2012/2013,"Estados Unidos Mexicanos","Total",00,88.46681026042695
2021/2022,"Estados Unidos Mexicanos","Hombres",00,91.65053531449468
2020/2021,"Estados Unidos Mexicanos","Hombres",00,93.2795777745197
2019/2020,"Estados Unidos Mexicanos","Hombres",00,91.79035624856259
2018/2019,"Estados Unidos Mexicanos","Hombres",00,91.3454500477801
2017/2018,"Estados Unidos Mexicanos","Hombres",00,91.88500828445223
2016/2017,"Estados Unidos Mexicanos","Hombres",00,91.56393977016643
2015/2016,"Estados Unidos Mexicanos","Hombres",00,91.77909829308204
2014/2015,"Estados Unidos Mexicanos","Hombres",00,88.50914570603364
2013/2014,"Estados Unidos Mexicanos","Hombres",00,87.92494284611516
2012/2013,"Estados Unidos Mexicanos","Hombres",00,88.26059940930593
2021/2022,"Estados Unidos Mexicanos","Mujeres",00,91.84376089279485
2020/2021,"Estados Unidos Mexicanos","Mujeres",00,93.38925204238394
2019/2020,"Estados Unidos Mexicanos","Mujeres",00,92.01783315011579
2018/2019,"Estados Unidos Mexicanos","Mujeres",00,91.50842017200904
2017/2018,"Estados Unidos Mexicanos","Mujeres",00,92.43337384679646
2016/2017,"Estados Unidos Mexicanos","Mujeres",00,91.73279853347839
2015/2016,"Estados Unidos Mexicanos","Mujeres",00,92.07364779559231
2014/2015,"Estados Unidos Mexicanos","Mujeres",00,88.8693978934346
2013/2014,"Estados Unidos Mexicanos","Mujeres",00,88.1534938469771
2012/2013,"Estados Unidos Mexicanos","Mujeres",00,88.68309552788067
2021/2022,"Aguascalientes","Total",01,97.77922177203604
2020/2021,"Aguascalientes","Total",01,98.5443631588822
2019/2020,"Aguascalientes","Total",01,98.42941611234298
2018/2019,"Aguascalientes","Total",01,98.4889448538943
2017/2018,"Aguascalientes","Total",01,98.09438067371909
2016/2017,"Aguascalientes","Total",01,97.85460247045754
2015/2016,"Aguascalientes","Total",01,98.28697094795294
2014/2015,"Aguascalientes","Total",01,98.34103477009327
2013/2014,"Aguascalientes","Total",01,98.11069211137752
2012/2013,"Aguascalientes","Total",01,96.12729918292706
2021/2022,"Aguascalientes","Hombres",01,97.55750355885192
2020/2021,"Aguascalientes","Hombres",01,98.53982300884977
