Year,Value
2021,16.277442380458
2020,15.69391067675
2019,15.899964493892
2018,15.837197084819
2017,15.891829565985
2016,15.788065772123
2015,15.955692287337
2014,16.010998095578
2013,15.831823954908
2012,15.96231966196
2011,15.916629996535
2010,15.994040268962
2009,15.46573593319
2008,16.300089612198
2007,16.715968640289
2006,16.996116173544
2005,16.968290052539
2004,16.990941672
2003,17.084857122072
