Year,Entidad federativa,"Educación Básica","Educación Media",GeoCode,Value
2018/2019,"Guanajuato","Total",,11,63.70477105347421
2021/2022,"Guerrero","Total",,12,41.4573256358246
2020/2021,"Guerrero","Total",,12,46.5090795241077
2019/2020,"Guerrero","Total",,12,50.19613996547938
2018/2019,"Guerrero","Total",,12,49.5664512060539
2021/2022,"Hidalgo","Total",,13,58.998469276186285
2020/2021,"Hidalgo","Total",,13,62.389575971731375
2019/2020,"Hidalgo","Total",,13,58.3906007537131
2018/2019,"Hidalgo","Total",,13,57.22811671087528
2021/2022,"Jalisco","Total",,14,53.969681397739
2020/2021,"Jalisco","Total",,14,55.65228523876579
2019/2020,"Jalisco","Total",,14,57.3000639795265
2018/2019,"Jalisco","Total",,14,57.42257486562582
2021/2022,"México","Total",,15,74.83258455539541
2020/2021,"México","Total",,15,78.7443717611078
2019/2020,"México","Total",,15,79.01591895803179
2018/2019,"México","Total",,15,79.8462852263023
2021/2022,"Michoacán de Ocampo","Total",,16,42.507690054196594
2020/2021,"Michoacán de Ocampo","Total",,16,41.6933838531041
2019/2020,"Michoacán de Ocampo","Total",,16,42.8468312400751
2018/2019,"Michoacán de Ocampo","Total",,16,36.320754716981114
2021/2022,"Morelos","Total",,17,70.7909604519774
2020/2021,"Morelos","Total",,17,72.24420576596948
2019/2020,"Morelos","Total",,17,73.43049327354262
2018/2019,"Morelos","Total",,17,71.96156020350483
2021/2022,"Nayarit","Total",,18,51.448879168944806
2020/2021,"Nayarit","Total",,18,58.63960504662643
2019/2020,"Nayarit","Total",,18,59.665738161559915
2018/2019,"Nayarit","Total",,18,56.786703601108
2021/2022,"Nuevo León","Total",,19,43.93668623946901
2020/2021,"Nuevo León","Total",,19,0.5642472428827902
2019/2020,"Nuevo León","Total",,19,53.4544524053224
2018/2019,"Nuevo León","Total",,19,54.140946502057616
2021/2022,"Oaxaca","Total",,20,28.6047940995698
2020/2021,"Oaxaca","Total",,20,27.9472784964608
2019/2020,"Oaxaca","Total",,20,22.1165569373324
2018/2019,"Oaxaca","Total",,20,22.4996983954639
2021/2022,"Puebla","Total",,21,57.6039464411557
2020/2021,"Puebla","Total",,21,60.35553047404061
2019/2020,"Puebla","Total",,21,60.08224617129892
2018/2019,"Puebla","Total",,21,60.871416406471795
2021/2022,"Querétaro","Total",,22,60.79812206572771
2020/2021,"Querétaro","Total",,22,64.14913957934992
2019/2020,"Querétaro","Total",,22,59.18565196316038
2018/2019,"Querétaro","Total",,22,60.89277049975738
2021/2022,"Quintana Roo","Total",,23,51.0014306151645
2020/2021,"Quintana Roo","Total",,23,56.93323550990462
2019/2020,"Quintana Roo","Total",,23,58.64332603938728
2018/2019,"Quintana Roo","Total",,23,58.78477306002932
2021/2022,"San Luis Potosí","Total",,24,56.06530274850181
2020/2021,"San Luis Potosí","Total",,24,58.3090984628168
2019/2020,"San Luis Potosí","Total",,24,58.91858297078931
2018/2019,"San Luis Potosí","Total",,24,58.56262833675558
2021/2022,"Sinaloa","Total",,25,39.41460642227911
2020/2021,"Sinaloa","Total",,25,45.014326647564516
2019/2020,"Sinaloa","Total",,25,44.98583569405101
2018/2019,"Sinaloa","Total",,25,46.85811771396081
2021/2022,"Sonora","Total",,26,71.29337539432183
2020/2021,"Sonora","Total",,26,76.11940298507463
2019/2020,"Sonora","Total",,26,77.7214202106906
2018/2019,"Sonora","Total",,26,77.43710691823898
2021/2022,"Tabasco","Total",,27,26.645984143398792
2020/2021,"Tabasco","Total",,27,30.392832529290096
2019/2020,"Tabasco","Total",,27,33.11395912712159
2018/2019,"Tabasco","Total",,27,33.5642535503983
2021/2022,"Tamaulipas","Total",,28,61.951684678957385
2020/2021,"Tamaulipas","Total",,28,66.7091430391845
2019/2020,"Tamaulipas","Total",,28,67.97698945349951
2018/2019,"Tamaulipas","Total",,28,66.33883248730959
2021/2022,"Tlaxcala","Total",,29,80.9322033898305
2020/2021,"Tlaxcala","Total",,29,82.61986301369862
2019/2020,"Tlaxcala","Total",,29,80.2586206896552
2018/2019,"Tlaxcala","Total",,29,80.0862068965517
2021/2022,"Veracruz de Ignacio de la Llave","Total",,30,33.95421032207991
2020/2021,"Veracruz de Ignacio de la Llave","Total",,30,37.33995499340419
2019/2020,"Veracruz de Ignacio de la Llave","Total",,30,38.11548272397
2018/2019,"Veracruz de Ignacio de la Llave","Total",,30,38.6656382568454
2021/2022,"Yucatán","Total",,31,52.79114533204998
2020/2021,"Yucatán","Total",,31,62.139716658524684
2019/2020,"Yucatán","Total",,31,62.57907542579081
2018/2019,"Yucatán","Total",,31,62.68436578171089
2021/2022,"Zacatecas","Total",,32,63.23977003719991
2020/2021,"Zacatecas","Total",,32,66.48685097774782
2019/2020,"Zacatecas","Total",,32,68.167964781578
2018/2019,"Zacatecas","Total",,32,68.63865546218491
2021/2022,"Estados Unidos Mexicanos","Primaria",,00,44.804131239893614
2020/2021,"Estados Unidos Mexicanos","Primaria",,00,47.00153606620759
2019/2020,"Estados Unidos Mexicanos","Primaria",,00,48.70000000000001
2018/2019,"Estados Unidos Mexicanos","Primaria",,00,49.0456749699507
2021/2022,"Aguascalientes","Primaria",,01,77.4058577405858
2020/2021,"Aguascalientes","Primaria",,01,75.87657784011222
2019/2020,"Aguascalientes","Primaria",,01,74.85875706214689
2018/2019,"Aguascalientes","Primaria",,01,73.0878186968839
2021/2022,"Baja California","Primaria",,02,72.16367017978918
2020/2021,"Baja California","Primaria",,02,77.11811997526277
2019/2020,"Baja California","Primaria",,02,79.93827160493831
2018/2019,"Baja California","Primaria",,02,77.82581840642368
2021/2022,"Baja California Sur","Primaria",,03,59.821428571428584
2020/2021,"Baja California Sur","Primaria",,03,68.24324324324321
2019/2020,"Baja California Sur","Primaria",,03,65.4545454545455
2018/2019,"Baja California Sur","Primaria",,03,64.7597254004577
2021/2022,"Campeche","Primaria",,04,53.02631578947371
2020/2021,"Campeche","Primaria",,04,63.61221779548472
2019/2020,"Campeche","Primaria",,04,66.26826029216468
2018/2019,"Campeche","Primaria",,04,67.8100263852243
2021/2022,"Coahuila de Zaragoza","Primaria",,05,46.502732240437204
2020/2021,"Coahuila de Zaragoza","Primaria",,05,50.082012028430796
2019/2020,"Coahuila de Zaragoza","Primaria",,05,53.50492880613362
2018/2019,"Coahuila de Zaragoza","Primaria",,05,53.86301369863009
2021/2022,"Colima","Primaria",,06,65.48117154811722
2020/2021,"Colima","Primaria",,06,70.98121085594991
2019/2020,"Colima","Primaria",,06,70.3781512605042
2018/2019,"Colima","Primaria",,06,71.16182572614113
2021/2022,"Chiapas","Primaria",,07,16.9537840085541
2020/2021,"Chiapas","Primaria",,07,19.284341978866504
2019/2020,"Chiapas","Primaria",,07,17.690564237146596
2018/2019,"Chiapas","Primaria",,07,18.981592158737705
2021/2022,"Chihuahua","Primaria",,08,42.825928623452306
2020/2021,"Chihuahua","Primaria",,08,50.03753753753749
2019/2020,"Chihuahua","Primaria",,08,48.58525688756519
2018/2019,"Chihuahua","Primaria",,08,57.71198830409358
2021/2022,"Ciudad de México","Primaria",,09,71.10138093634217
2020/2021,"Ciudad de México","Primaria",,09,76.91538974017318
2019/2020,"Ciudad de México","Primaria",,09,77.7741191965756
2018/2019,"Ciudad de México","Primaria",,09,86.54474199869371
2021/2022,"Durango","Primaria",,10,57.97101449275362
2020/2021,"Durango","Primaria",,10,62.23036223036218
2019/2020,"Durango","Primaria",,10,59.09455128205128
2018/2019,"Durango","Primaria",,10,56.953376205787784
2021/2022,"Guanajuato","Primaria",,11,54.23147301006398
2020/2021,"Guanajuato","Primaria",,11,56.792106470858215
2019/2020,"Guanajuato","Primaria",,11,55.97900502053859
2018/2019,"Guanajuato","Primaria",,11,56.63777372262769
2021/2022,"Guerrero","Primaria",,12,37.4409714414212
2020/2021,"Guerrero","Primaria",,12,42.2627080521817
2019/2020,"Guerrero","Primaria",,12,46.31673800405498
2018/2019,"Guerrero","Primaria",,12,45.03370786516849
2021/2022,"Hidalgo","Primaria",,13,56.355666875391414
2020/2021,"Hidalgo","Primaria",,13,59.57246149009748
2019/2020,"Hidalgo","Primaria",,13,55.950881612090704
2018/2019,"Hidalgo","Primaria",,13,54.9405878674171
2021/2022,"Jalisco","Primaria",,14,44.79018492176389
2020/2021,"Jalisco","Primaria",,14,46.537984770674704
2019/2020,"Jalisco","Primaria",,14,50.185414091470996
2018/2019,"Jalisco","Primaria",,14,50.096848036626184
2021/2022,"México","Primaria",,15,70.52591268828179
2020/2021,"México","Primaria",,15,74.55311542390191
2019/2020,"México","Primaria",,15,75.4117196476446
2018/2019,"México","Primaria",,15,76.89752108356763
2021/2022,"Michoacán de Ocampo","Primaria",,16,38.663197918751294
2020/2021,"Michoacán de Ocampo","Primaria",,16,39.19216156768651
2019/2020,"Michoacán de Ocampo","Primaria",,16,40.926182465861885
2018/2019,"Michoacán de Ocampo","Primaria",,16,35.46319673723049
2021/2022,"Morelos","Primaria",,17,66.99507389162558
2020/2021,"Morelos","Primaria",,17,67.32026143790848
2019/2020,"Morelos","Primaria",,17,69.20583468395463
2018/2019,"Morelos","Primaria",,17,67.26238830219333
2021/2022,"Nayarit","Primaria",,18,45.81607290803651
2020/2021,"Nayarit","Primaria",,18,52.86783042394009
2019/2020,"Nayarit","Primaria",,18,54.26880811496199
2018/2019,"Nayarit","Primaria",,18,51.2949039264829
2021/2022,"Nuevo León","Primaria",,19,37.206744868035216
2020/2021,"Nuevo León","Primaria",,19,0.29357798165137605
2019/2020,"Nuevo León","Primaria",,19,48.15895005468471
2018/2019,"Nuevo León","Primaria",,19,48.544395924308596
2021/2022,"Oaxaca","Primaria",,20,22.1453287197232
2020/2021,"Oaxaca","Primaria",,20,22.073940486925206
2019/2020,"Oaxaca","Primaria",,20,17.873873873873897
2018/2019,"Oaxaca","Primaria",,20,18.7112763320942
2021/2022,"Puebla","Primaria",,21,49.17891097666381
2020/2021,"Puebla","Primaria",,21,51.724137931034505
2019/2020,"Puebla","Primaria",,21,51.834268450582606
2018/2019,"Puebla","Primaria",,21,52.9677419354839
2021/2022,"Querétaro","Primaria",,22,53.91079508726569
2020/2021,"Querétaro","Primaria",,22,57.6570680628272
2019/2020,"Querétaro","Primaria",,22,52.0764667106131
2018/2019,"Querétaro","Primaria",,22,53.16205533596838
2021/2022,"Quintana Roo","Primaria",,23,43.95604395604401
2020/2021,"Quintana Roo","Primaria",,23,48.933782267115596
2019/2020,"Quintana Roo","Primaria",,23,53.829078801331896
2018/2019,"Quintana Roo","Primaria",,23,55.115511551155116
2021/2022,"San Luis Potosí","Primaria",,24,45.853193517635795
2020/2021,"San Luis Potosí","Primaria",,24,48.7269255251432
2019/2020,"San Luis Potosí","Primaria",,24,49.8727735368957
2018/2019,"San Luis Potosí","Primaria",,24,48.16095567431629
2021/2022,"Sinaloa","Primaria",,25,32.44
2020/2021,"Sinaloa","Primaria",,25,37.9282547359935
2019/2020,"Sinaloa","Primaria",,25,37.75917065390751
2018/2019,"Sinaloa","Primaria",,25,39.8887564560985
2021/2022,"Sonora","Primaria",,26,69.88222097588331
2020/2021,"Sonora","Primaria",,26,74.6384872080089
2019/2020,"Sonora","Primaria",,26,76.7364939360529
2018/2019,"Sonora","Primaria",,26,76.7236624379481
2021/2022,"Tabasco","Primaria",,27,21.411425828132504
2020/2021,"Tabasco","Primaria",,27,24.6529439923408
2019/2020,"Tabasco","Primaria",,27,27.272727272727305
2018/2019,"Tabasco","Primaria",,27,27.6534983341266
2021/2022,"Tamaulipas","Primaria",,28,55.69727891156459
2020/2021,"Tamaulipas","Primaria",,28,60.9341825902335
2019/2020,"Tamaulipas","Primaria",,28,61.98382290336311
2018/2019,"Tamaulipas","Primaria",,28,59.84020185029441
2021/2022,"Tlaxcala","Primaria",,29,79.5425667090216
2020/2021,"Tlaxcala","Primaria",,29,83.20512820512819
2019/2020,"Tlaxcala","Primaria",,29,80.4627249357327
2018/2019,"Tlaxcala","Primaria",,29,79.6675191815857
2021/2022,"Veracruz de Ignacio de la Llave","Primaria",,30,28.579071260432315
2020/2021,"Veracruz de Ignacio de la Llave","Primaria",,30,31.616075245831606
2019/2020,"Veracruz de Ignacio de la Llave","Primaria",,30,32.563829787234
2018/2019,"Veracruz de Ignacio de la Llave","Primaria",,30,32.537754778751705
2021/2022,"Yucatán","Primaria",,31,51.002865329512915
2020/2021,"Yucatán","Primaria",,31,57.76978417266193
2019/2020,"Yucatán","Primaria",,31,61.278735632183924
2018/2019,"Yucatán","Primaria",,31,61.2996389891697
2021/2022,"Zacatecas","Primaria",,32,58.379578246392924
2020/2021,"Zacatecas","Primaria",,32,62.07662409772352
2019/2020,"Zacatecas","Primaria",,32,63.671875
2018/2019,"Zacatecas","Primaria",,32,64.9586776859504
2021/2022,"Estados Unidos Mexicanos","Secundaria",,00,64.6192905793033
2020/2021,"Estados Unidos Mexicanos","Secundaria",,00,66.45965794272762
2019/2020,"Estados Unidos Mexicanos","Secundaria",,00,66.5209228793044
2018/2019,"Estados Unidos Mexicanos","Secundaria",,00,67.15540320764629
2021/2022,"Aguascalientes","Secundaria",,01,71.61803713527851
2020/2021,"Aguascalientes","Secundaria",,01,91.12903225806447
2019/2020,"Aguascalientes","Secundaria",,01,85.55858310626697
2018/2019,"Aguascalientes","Secundaria",,01,87.22826086956523
2021/2022,"Baja California","Secundaria",,02,80.9239940387481
2020/2021,"Baja California","Secundaria",,02,86.63663663663662
2019/2020,"Baja California","Secundaria",,02,85.50074738415553
2018/2019,"Baja California","Secundaria",,02,83.7349397590361
2021/2022,"Baja California Sur","Secundaria",,03,81.4432989690722
2020/2021,"Baja California Sur","Secundaria",,03,84.53608247422679
2019/2020,"Baja California Sur","Secundaria",,03,87.0466321243523
2018/2019,"Baja California Sur","Secundaria",,03,86.45833333333327
2021/2022,"Campeche","Secundaria",,04,62.29050279329611
2020/2021,"Campeche","Secundaria",,04,70.53824362606227
2019/2020,"Campeche","Secundaria",,04,71.59090909090911
2018/2019,"Campeche","Secundaria",,04,73.35243553008601
2021/2022,"Coahuila de Zaragoza","Secundaria",,05,76.5793528505393
2020/2021,"Coahuila de Zaragoza","Secundaria",,05,79.56656346749233
2019/2020,"Coahuila de Zaragoza","Secundaria",,05,80.09331259720058
2018/2019,"Coahuila de Zaragoza","Secundaria",,05,80.09404388714731
2021/2022,"Colima","Secundaria",,06,74.71910112359548
2020/2021,"Colima","Secundaria",,06,80.22598870056501
2019/2020,"Colima","Secundaria",,06,78.6885245901639
2018/2019,"Colima","Secundaria",,06,79.32960893854752
2021/2022,"Chiapas","Secundaria",,07,39.627659574468105
2020/2021,"Chiapas","Secundaria",,07,42.9296875
2019/2020,"Chiapas","Secundaria",,07,38.449429358520305
2018/2019,"Chiapas","Secundaria",,07,42.453625632377694
2021/2022,"Chihuahua","Secundaria",,08,53.14009661835749
2020/2021,"Chihuahua","Secundaria",,08,64.13721413721409
2019/2020,"Chihuahua","Secundaria",,08,59.55882352941182
