Year,Entidad federativa,Sexo,GeoCode,Value
2013,Colima,Mujeres,6,71.3314908800001
2021,Chiapas,Total,7,75.02757619000008
2019,Chiapas,Total,7,62.15887672999998
2017,Chiapas,Total,7,59.099366569999866
2015,Chiapas,Total,7,51.03983289999997
2013,Chiapas,Total,7,47.623317710000016
2021,Chiapas,Hombres,7,75.85614446
2019,Chiapas,Hombres,7,63.70582859000006
2017,Chiapas,Hombres,7,54.48593875000005
2015,Chiapas,Hombres,7,59.98702027000012
2013,Chiapas,Hombres,7,46.843472939999934
2021,Chiapas,Mujeres,7,74.33623033000002
2019,Chiapas,Mujeres,7,60.79838062
2017,Chiapas,Mujeres,7,62.5276739800001
2015,Chiapas,Mujeres,7,49.40361553000002
2013,Chiapas,Mujeres,7,48.24058452000006
2021,Chihuahua,Total,8,80.2623784700001
2019,Chihuahua,Total,8,77.71192412999999
2017,Chihuahua,Total,8,74.60952361000007
2015,Chihuahua,Total,8,62.2164994300001
2013,Chihuahua,Total,8,75.54660753999998
2021,Chihuahua,Hombres,8,81.40934514000018
2019,Chihuahua,Hombres,8,77.63284868000001
2017,Chihuahua,Hombres,8,74.48841164
2015,Chihuahua,Hombres,8,65.26254458000017
2013,Chihuahua,Hombres,8,80.91269841000016
2021,Chihuahua,Mujeres,8,79.29683637999992
2019,Chihuahua,Mujeres,8,77.75809682
2017,Chihuahua,Mujeres,8,74.71952196999999
2015,Chihuahua,Mujeres,8,61.35419461000014
2013,Chihuahua,Mujeres,8,70.75994041000008
2021,Ciudad de México,Total,9,68.00783020000011
2019,Ciudad de México,Total,9,59.35844869999988
2017,Ciudad de México,Total,9,59.3717704199999
2015,Ciudad de México,Total,9,59.50919749999983
2013,Ciudad de México,Total,9,54.914318189999925
2021,Ciudad de México,Hombres,9,66.6527283200001
2019,Ciudad de México,Hombres,9,59.02859607000008
2017,Ciudad de México,Hombres,9,60.62511415999985
2015,Ciudad de México,Hombres,9,64.19814227999997
2013,Ciudad de México,Hombres,9,53.395640329999935
2021,Ciudad de México,Mujeres,9,69.02302878000023
2019,Ciudad de México,Mujeres,9,59.62849313999985
2017,Ciudad de México,Mujeres,9,58.49547671999992
2015,Ciudad de México,Mujeres,9,58.11435056000008
2013,Ciudad de México,Mujeres,9,55.96816285000016
2021,Durango,Total,10,77.46632312000001
2019,Durango,Total,10,77.25516309999996
2017,Durango,Total,10,71.51055826999988
2015,Durango,Total,10,73.37958178000007
2013,Durango,Total,10,82.3905782600001
2021,Durango,Hombres,10,72.69212032999997
2019,Durango,Hombres,10,75.62400981999983
2017,Durango,Hombres,10,67.61879900999993
2015,Durango,Hombres,10,64.33651302
2013,Durango,Hombres,10,82.78817872000018
2021,Durango,Mujeres,10,81.30053469000012
2019,Durango,Mujeres,10,78.49455508000014
2017,Durango,Mujeres,10,74.43619236999989
2015,Durango,Mujeres,10,75.32993064000019
2013,Durango,Mujeres,10,82.02525781000007
2021,Guanajuato,Total,11,78.01054205999999
2019,Guanajuato,Total,11,70.21706575999998
2017,Guanajuato,Total,11,74.43032221999985
2015,Guanajuato,Total,11,65.82202959000004
2013,Guanajuato,Total,11,58.33027954000018
2021,Guanajuato,Hombres,11,71.61072631000008
2019,Guanajuato,Hombres,11,74.77826837
2017,Guanajuato,Hombres,11,75.08898127999984
2015,Guanajuato,Hombres,11,54.43110510000015
2013,Guanajuato,Hombres,11,55.54190793999992
2021,Guanajuato,Mujeres,11,82.75439505999998
2019,Guanajuato,Mujeres,11,65.56143942000011
2017,Guanajuato,Mujeres,11,73.97478497999992
2015,Guanajuato,Mujeres,11,68.5887300100001
2013,Guanajuato,Mujeres,11,60.29815012000012
2021,Guerrero,Total,12,67.25671441000013
2019,Guerrero,Total,12,63.59888308999985
2017,Guerrero,Total,12,63.59399775000014
2015,Guerrero,Total,12,53.56785407000005
2013,Guerrero,Total,12,49.05982373999996
2021,Guerrero,Hombres,12,65.75875486000018
2019,Guerrero,Hombres,12,67.58506474000018
2017,Guerrero,Hombres,12,62.72920056000015
2015,Guerrero,Hombres,12,51.93330055000002
2013,Guerrero,Hombres,12,39.27955775000007
2021,Guerrero,Mujeres,12,68.37907593999991
2019,Guerrero,Mujeres,12,60.830381529999855
2017,Guerrero,Mujeres,12,64.18569454000021
2015,Guerrero,Mujeres,12,53.94087748000011
2013,Guerrero,Mujeres,12,57.31728301000015
2021,Hidalgo,Total,13,64.61936549999992
2019,Hidalgo,Total,13,73.14857758000004
2017,Hidalgo,Total,13,69.20684039000005
2015,Hidalgo,Total,13,60.129645289999885
2013,Hidalgo,Total,13,61.68245578000005
2021,Hidalgo,Hombres,13,59.45424531000007
2019,Hidalgo,Hombres,13,79.14437539000014
2017,Hidalgo,Hombres,13,69.48261139999985
2015,Hidalgo,Hombres,13,61.35267761999987
2013,Hidalgo,Hombres,13,55.94986545000008
2021,Hidalgo,Mujeres,13,68.41805017000004
2019,Hidalgo,Mujeres,13,67.48408836
2017,Hidalgo,Mujeres,13,69.00746436000007
2015,Hidalgo,Mujeres,13,59.8451612899999
2013,Hidalgo,Mujeres,13,68.63608482000012
2021,Jalisco,Total,14,74.01864235999996
2019,Jalisco,Total,14,70.95270580000015
2017,Jalisco,Total,14,67.8241655299999
2015,Jalisco,Total,14,64.67011484999989
2013,Jalisco,Total,14,62.64037602000006
2021,Jalisco,Hombres,14,75.87483193
2019,Jalisco,Hombres,14,77.58221951000009
2017,Jalisco,Hombres,14,61.87559483000016
2015,Jalisco,Hombres,14,68.35059559
2013,Jalisco,Hombres,14,59.36488187000011
2021,Jalisco,Mujeres,14,72.40948867000021
2019,Jalisco,Mujeres,14,65.76828704000015
2017,Jalisco,Mujeres,14,71.63736091000003
