Year,Value
2021,12.2705104128339
2020,10.8652640562258
2019,12.2706469190394
2018,11.8354288796992
2017,12.4133137199966
2016,12.4568838215811
2015,11.8836244009489
2014,12.6491030308596
2013,12.0270000691173
2012,12.868580611859
2011,10.917817122193
2010,11.2184739399654
2009,10.4381265778022
2008,11.5741257935058
