Year,Entidad federativa,GeoCode,Value
1991,Tlaxcala,29,13.77446
1990,Tlaxcala,29,5.92336
2021,Veracruz de Ignacio de la Llave,30,19.32824
2020,Veracruz de Ignacio de la Llave,30,16.0307
2019,Veracruz de Ignacio de la Llave,30,23.06665
2018,Veracruz de Ignacio de la Llave,30,24.16363
2017,Veracruz de Ignacio de la Llave,30,23.38554
2016,Veracruz de Ignacio de la Llave,30,22.78576
2015,Veracruz de Ignacio de la Llave,30,21.21038
2014,Veracruz de Ignacio de la Llave,30,22.72147
2013,Veracruz de Ignacio de la Llave,30,22.91635
2012,Veracruz de Ignacio de la Llave,30,21.02487
2011,Veracruz de Ignacio de la Llave,30,22.09915
2010,Veracruz de Ignacio de la Llave,30,23.06496
2009,Veracruz de Ignacio de la Llave,30,22.81343
2008,Veracruz de Ignacio de la Llave,30,22.45571
2007,Veracruz de Ignacio de la Llave,30,21.68445
2006,Veracruz de Ignacio de la Llave,30,20.66725
2005,Veracruz de Ignacio de la Llave,30,24.84641
2004,Veracruz de Ignacio de la Llave,30,23.87906
2003,Veracruz de Ignacio de la Llave,30,24.46362
2002,Veracruz de Ignacio de la Llave,30,25.54045
2001,Veracruz de Ignacio de la Llave,30,26.73635
2000,Veracruz de Ignacio de la Llave,30,27.89499
1999,Veracruz de Ignacio de la Llave,30,28.78139
1998,Veracruz de Ignacio de la Llave,30,30.24526
1997,Veracruz de Ignacio de la Llave,30,35.72394
1996,Veracruz de Ignacio de la Llave,30,31.8218
1995,Veracruz de Ignacio de la Llave,30,33.11737
1994,Veracruz de Ignacio de la Llave,30,29.01585
1993,Veracruz de Ignacio de la Llave,30,20.41184
1992,Veracruz de Ignacio de la Llave,30,21.68679
1991,Veracruz de Ignacio de la Llave,30,23.17273
1990,Veracruz de Ignacio de la Llave,30,22.24484
2021,Yucatán,31,8.84435
2020,Yucatán,31,6.86115
2019,Yucatán,31,11.23613
2018,Yucatán,31,11.32125
2017,Yucatán,31,9.94384
2016,Yucatán,31,9.97271
2015,Yucatán,31,9.48891
2014,Yucatán,31,8.6157
2013,Yucatán,31,9.70299
2012,Yucatán,31,8.86568
2011,Yucatán,31,9.69784
2010,Yucatán,31,7.42539
2009,Yucatán,31,8.65329
2008,Yucatán,31,9.63771
2007,Yucatán,31,8.28439
2006,Yucatán,31,8.90964
2005,Yucatán,31,7.42849
2004,Yucatán,31,8.22628
2003,Yucatán,31,10.44943
2002,Yucatán,31,9.05634
2001,Yucatán,31,8.8844
2000,Yucatán,31,8.99434
1999,Yucatán,31,9.5612
1998,Yucatán,31,11.95383
1997,Yucatán,31,12.68798
1996,Yucatán,31,12.94637
1995,Yucatán,31,8.62962
1994,Yucatán,31,7.36028
1993,Yucatán,31,6.84064
1992,Yucatán,31,9.01206
1991,Yucatán,31,11.5525
1990,Yucatán,31,10.81083
2021,Zacatecas,32,3.15869
2020,Zacatecas,32,1.56023
2019,Zacatecas,32,3.50539
2018,Zacatecas,32,4.2012
2017,Zacatecas,32,3.25195
2016,Zacatecas,32,2.65978
2015,Zacatecas,32,4.18305
2014,Zacatecas,32,3.65991
2013,Zacatecas,32,3.76593
2012,Zacatecas,32,3.22996
2011,Zacatecas,32,4.31783
2010,Zacatecas,32,3.77957
2009,Zacatecas,32,4.43808
2008,Zacatecas,32,5.18492
2007,Zacatecas,32,4.15298
2006,Zacatecas,32,3.72049
2005,Zacatecas,32,3.96978
2004,Zacatecas,32,3.77806
2003,Zacatecas,32,4.87462
2002,Zacatecas,32,4.54317
2001,Zacatecas,32,4.20804
2000,Zacatecas,32,4.15867
1999,Zacatecas,32,5.19476
1998,Zacatecas,32,3.66157
1997,Zacatecas,32,6.01425
1996,Zacatecas,32,23.96308
1995,Zacatecas,32,4.27797
1994,Zacatecas,32,3.40887
1993,Zacatecas,32,4.4701
1992,Zacatecas,32,3.5225
1991,Zacatecas,32,5.88457
1990,Zacatecas,32,5.69879
