Year,Entidad federativa,Sexo,Grupo de edad,GeoCode,Value
2017,Chiapas,Hombres,De 15 a 17 años,7,
2015,Chiapas,Hombres,De 15 a 17 años,7,
2013,Chiapas,Hombres,De 15 a 17 años,7,
2011,Chiapas,Hombres,De 15 a 17 años,7,
2009,Chiapas,Hombres,De 15 a 17 años,7,
2007,Chiapas,Hombres,De 15 a 17 años,7,
2019,Chiapas,Mujeres,Total,7,
2017,Chiapas,Mujeres,Total,7,
2015,Chiapas,Mujeres,Total,7,
2013,Chiapas,Mujeres,Total,7,
2011,Chiapas,Mujeres,Total,7,
2009,Chiapas,Mujeres,Total,7,
2007,Chiapas,Mujeres,Total,7,
2019,Chiapas,Mujeres,De 5 a 14 años,7,
2017,Chiapas,Mujeres,De 5 a 14 años,7,
2015,Chiapas,Mujeres,De 5 a 14 años,7,
2013,Chiapas,Mujeres,De 5 a 14 años,7,
2011,Chiapas,Mujeres,De 5 a 14 años,7,
2009,Chiapas,Mujeres,De 5 a 14 años,7,
2007,Chiapas,Mujeres,De 5 a 14 años,7,
2019,Chiapas,Mujeres,De 15 a 17 años,7,
2017,Chiapas,Mujeres,De 15 a 17 años,7,
2015,Chiapas,Mujeres,De 15 a 17 años,7,
2013,Chiapas,Mujeres,De 15 a 17 años,7,
2011,Chiapas,Mujeres,De 15 a 17 años,7,
2009,Chiapas,Mujeres,De 15 a 17 años,7,
2007,Chiapas,Mujeres,De 15 a 17 años,7,
2019,Chihuahua,Total,Total,8,5.137681606725
2017,Chihuahua,Total,Total,8,4.5266745910406
2015,Chihuahua,Total,Total,8,4.5767031254515
2013,Chihuahua,Total,Total,8,2.8729710086409006
2011,Chihuahua,Total,Total,8,3.6321030374703
2009,Chihuahua,Total,Total,8,3.0397108238656
2007,Chihuahua,Total,Total,8,8.1379758618113
2019,Chihuahua,Total,De 5 a 14 años,8,2.9299025464427
2017,Chihuahua,Total,De 5 a 14 años,8,1.7267100807787
2015,Chihuahua,Total,De 5 a 14 años,8,2.2785703131971
2013,Chihuahua,Total,De 5 a 14 años,8,1.1918979302713
2011,Chihuahua,Total,De 5 a 14 años,8,1.5985913213864
2009,Chihuahua,Total,De 5 a 14 años,8,1.216537499614
2007,Chihuahua,Total,De 5 a 14 años,8,2.8804567253614
2019,Chihuahua,Total,De 15 a 17 años,8,12.3867258296356
2017,Chihuahua,Total,De 15 a 17 años,8,14.2721036585366
2015,Chihuahua,Total,De 15 a 17 años,8,12.170984432086804
2013,Chihuahua,Total,De 15 a 17 años,8,8.6458950021962
2011,Chihuahua,Total,De 15 a 17 años,8,10.9272257111193
2009,Chihuahua,Total,De 15 a 17 años,8,9.0299934565265
2007,Chihuahua,Total,De 15 a 17 años,8,24.794094464032
2019,Chihuahua,Hombres,Total,8,
2017,Chihuahua,Hombres,Total,8,
2015,Chihuahua,Hombres,Total,8,
2013,Chihuahua,Hombres,Total,8,
2011,Chihuahua,Hombres,Total,8,
2009,Chihuahua,Hombres,Total,8,
2007,Chihuahua,Hombres,Total,8,
2019,Chihuahua,Hombres,De 5 a 14 años,8,
2017,Chihuahua,Hombres,De 5 a 14 años,8,
2015,Chihuahua,Hombres,De 5 a 14 años,8,
2013,Chihuahua,Hombres,De 5 a 14 años,8,
2011,Chihuahua,Hombres,De 5 a 14 años,8,
2009,Chihuahua,Hombres,De 5 a 14 años,8,
2007,Chihuahua,Hombres,De 5 a 14 años,8,
2019,Chihuahua,Hombres,De 15 a 17 años,8,
2017,Chihuahua,Hombres,De 15 a 17 años,8,
2015,Chihuahua,Hombres,De 15 a 17 años,8,
2013,Chihuahua,Hombres,De 15 a 17 años,8,
2011,Chihuahua,Hombres,De 15 a 17 años,8,
2009,Chihuahua,Hombres,De 15 a 17 años,8,
2007,Chihuahua,Hombres,De 15 a 17 años,8,
2019,Chihuahua,Mujeres,Total,8,
2017,Chihuahua,Mujeres,Total,8,
2015,Chihuahua,Mujeres,Total,8,
2013,Chihuahua,Mujeres,Total,8,
2011,Chihuahua,Mujeres,Total,8,
2009,Chihuahua,Mujeres,Total,8,
2007,Chihuahua,Mujeres,Total,8,
2019,Chihuahua,Mujeres,De 5 a 14 años,8,
2017,Chihuahua,Mujeres,De 5 a 14 años,8,
2015,Chihuahua,Mujeres,De 5 a 14 años,8,
2013,Chihuahua,Mujeres,De 5 a 14 años,8,
2011,Chihuahua,Mujeres,De 5 a 14 años,8,
2009,Chihuahua,Mujeres,De 5 a 14 años,8,
2007,Chihuahua,Mujeres,De 5 a 14 años,8,
2019,Chihuahua,Mujeres,De 15 a 17 años,8,
2017,Chihuahua,Mujeres,De 15 a 17 años,8,
2015,Chihuahua,Mujeres,De 15 a 17 años,8,
2013,Chihuahua,Mujeres,De 15 a 17 años,8,
2011,Chihuahua,Mujeres,De 15 a 17 años,8,
2009,Chihuahua,Mujeres,De 15 a 17 años,8,
2007,Chihuahua,Mujeres,De 15 a 17 años,8,
2019,Ciudad de México,Total,Total,9,3.1363974767985
2017,Ciudad de México,Total,Total,9,3.4283735572409006
2015,Ciudad de México,Total,Total,9,3.5673225679874
2013,Ciudad de México,Total,Total,9,4.4107969580551
2011,Ciudad de México,Total,Total,9,5.2253064542458
2009,Ciudad de México,Total,Total,9,4.2830228779151
2007,Ciudad de México,Total,Total,9,5.2426494789952
2019,Ciudad de México,Total,De 5 a 14 años,9,1.5055704470446
2017,Ciudad de México,Total,De 5 a 14 años,9,2.4823949213513
2015,Ciudad de México,Total,De 5 a 14 años,9,1.1222831440016
2013,Ciudad de México,Total,De 5 a 14 años,9,2.568289740654
2011,Ciudad de México,Total,De 5 a 14 años,9,2.523387725185
2009,Ciudad de México,Total,De 5 a 14 años,9,2.6411179861055
2007,Ciudad de México,Total,De 5 a 14 años,9,2.427982279884
2019,Ciudad de México,Total,De 15 a 17 años,9,7.75960029581
2017,Ciudad de México,Total,De 15 a 17 años,9,6.1411376550376
2015,Ciudad de México,Total,De 15 a 17 años,9,11.362803697229202
2013,Ciudad de México,Total,De 15 a 17 años,9,10.085078224701
2011,Ciudad de México,Total,De 15 a 17 años,9,13.6793775727145
2009,Ciudad de México,Total,De 15 a 17 años,9,9.4154613420777
2007,Ciudad de México,Total,De 15 a 17 años,9,14.4516797889168
2019,Ciudad de México,Hombres,Total,9,
2017,Ciudad de México,Hombres,Total,9,
2015,Ciudad de México,Hombres,Total,9,
2013,Ciudad de México,Hombres,Total,9,
2011,Ciudad de México,Hombres,Total,9,
2009,Ciudad de México,Hombres,Total,9,
2007,Ciudad de México,Hombres,Total,9,
2019,Ciudad de México,Hombres,De 5 a 14 años,9,
2017,Ciudad de México,Hombres,De 5 a 14 años,9,
2015,Ciudad de México,Hombres,De 5 a 14 años,9,
2013,Ciudad de México,Hombres,De 5 a 14 años,9,
2011,Ciudad de México,Hombres,De 5 a 14 años,9,
2009,Ciudad de México,Hombres,De 5 a 14 años,9,
2007,Ciudad de México,Hombres,De 5 a 14 años,9,
2019,Ciudad de México,Hombres,De 15 a 17 años,9,
2017,Ciudad de México,Hombres,De 15 a 17 años,9,
2015,Ciudad de México,Hombres,De 15 a 17 años,9,
2013,Ciudad de México,Hombres,De 15 a 17 años,9,
2011,Ciudad de México,Hombres,De 15 a 17 años,9,
2009,Ciudad de México,Hombres,De 15 a 17 años,9,
2007,Ciudad de México,Hombres,De 15 a 17 años,9,
2019,Ciudad de México,Mujeres,Total,9,
2017,Ciudad de México,Mujeres,Total,9,
2015,Ciudad de México,Mujeres,Total,9,
2013,Ciudad de México,Mujeres,Total,9,
2011,Ciudad de México,Mujeres,Total,9,
2009,Ciudad de México,Mujeres,Total,9,
2007,Ciudad de México,Mujeres,Total,9,
2019,Ciudad de México,Mujeres,De 5 a 14 años,9,
2017,Ciudad de México,Mujeres,De 5 a 14 años,9,
2015,Ciudad de México,Mujeres,De 5 a 14 años,9,
2013,Ciudad de México,Mujeres,De 5 a 14 años,9,
2011,Ciudad de México,Mujeres,De 5 a 14 años,9,
2009,Ciudad de México,Mujeres,De 5 a 14 años,9,
2007,Ciudad de México,Mujeres,De 5 a 14 años,9,
2019,Ciudad de México,Mujeres,De 15 a 17 años,9,
2017,Ciudad de México,Mujeres,De 15 a 17 años,9,
2015,Ciudad de México,Mujeres,De 15 a 17 años,9,
2013,Ciudad de México,Mujeres,De 15 a 17 años,9,
2011,Ciudad de México,Mujeres,De 15 a 17 años,9,
2009,Ciudad de México,Mujeres,De 15 a 17 años,9,
2007,Ciudad de México,Mujeres,De 15 a 17 años,9,
2019,Durango,Total,Total,10,7.9059695007331
2017,Durango,Total,Total,10,8.5341463849197
2015,Durango,Total,Total,10,10.4567919460425
2013,Durango,Total,Total,10,8.4551439410846
2011,Durango,Total,Total,10,8.8706781435935
2009,Durango,Total,Total,10,8.199359953604
2007,Durango,Total,Total,10,8.8814077648072
2019,Durango,Total,De 5 a 14 años,10,3.6196429105482
2017,Durango,Total,De 5 a 14 años,10,5.3796241242923
2015,Durango,Total,De 5 a 14 años,10,5.787683868218399
2013,Durango,Total,De 5 a 14 años,10,5.0587640360444
2011,Durango,Total,De 5 a 14 años,10,5.7270735956122
2009,Durango,Total,De 5 a 14 años,10,4.7253448072939
2007,Durango,Total,De 5 a 14 años,10,4.1122270101295
2019,Durango,Total,De 15 a 17 años,10,22.8351788002208
2017,Durango,Total,De 15 a 17 años,10,19.4227699507243
2015,Durango,Total,De 15 a 17 años,10,26.1238003838772
2013,Durango,Total,De 15 a 17 años,10,19.3947838373531
2011,Durango,Total,De 15 a 17 años,10,18.2035417111159
2009,Durango,Total,De 15 a 17 años,10,19.6799753966387
2007,Durango,Total,De 15 a 17 años,10,22.7402760351317
2019,Durango,Hombres,Total,10,
2017,Durango,Hombres,Total,10,
2015,Durango,Hombres,Total,10,
2013,Durango,Hombres,Total,10,
2011,Durango,Hombres,Total,10,
2009,Durango,Hombres,Total,10,
2007,Durango,Hombres,Total,10,
2019,Durango,Hombres,De 5 a 14 años,10,
2017,Durango,Hombres,De 5 a 14 años,10,
2015,Durango,Hombres,De 5 a 14 años,10,
2013,Durango,Hombres,De 5 a 14 años,10,
2011,Durango,Hombres,De 5 a 14 años,10,
2009,Durango,Hombres,De 5 a 14 años,10,
2007,Durango,Hombres,De 5 a 14 años,10,
2019,Durango,Hombres,De 15 a 17 años,10,
2017,Durango,Hombres,De 15 a 17 años,10,
2015,Durango,Hombres,De 15 a 17 años,10,
2013,Durango,Hombres,De 15 a 17 años,10,
2011,Durango,Hombres,De 15 a 17 años,10,
2009,Durango,Hombres,De 15 a 17 años,10,
2007,Durango,Hombres,De 15 a 17 años,10,
2019,Durango,Mujeres,Total,10,
2017,Durango,Mujeres,Total,10,
2015,Durango,Mujeres,Total,10,
2013,Durango,Mujeres,Total,10,
2011,Durango,Mujeres,Total,10,
2009,Durango,Mujeres,Total,10,
2007,Durango,Mujeres,Total,10,
2019,Durango,Mujeres,De 5 a 14 años,10,
2017,Durango,Mujeres,De 5 a 14 años,10,
2015,Durango,Mujeres,De 5 a 14 años,10,
2013,Durango,Mujeres,De 5 a 14 años,10,
2011,Durango,Mujeres,De 5 a 14 años,10,
2009,Durango,Mujeres,De 5 a 14 años,10,
2007,Durango,Mujeres,De 5 a 14 años,10,
2019,Durango,Mujeres,De 15 a 17 años,10,
2017,Durango,Mujeres,De 15 a 17 años,10,
2015,Durango,Mujeres,De 15 a 17 años,10,
2013,Durango,Mujeres,De 15 a 17 años,10,
2011,Durango,Mujeres,De 15 a 17 años,10,
2009,Durango,Mujeres,De 15 a 17 años,10,
2007,Durango,Mujeres,De 15 a 17 años,10,
2019,Guanajuato,Total,Total,11,7.8672019150254
2017,Guanajuato,Total,Total,11,10.819518198227902
2015,Guanajuato,Total,Total,11,9.1900763405238
2013,Guanajuato,Total,Total,11,12.622709337077104
2011,Guanajuato,Total,Total,11,12.2510239318454
2009,Guanajuato,Total,Total,11,12.0280952180488
2007,Guanajuato,Total,Total,11,12.8665522183548
2019,Guanajuato,Total,De 5 a 14 años,11,3.8033058574359
2017,Guanajuato,Total,De 5 a 14 años,11,5.5467021586031
2015,Guanajuato,Total,De 5 a 14 años,11,5.0082010006718
2013,Guanajuato,Total,De 5 a 14 años,11,8.8338481812036
2011,Guanajuato,Total,De 5 a 14 años,11,7.7524524923152
2009,Guanajuato,Total,De 5 a 14 años,11,7.423393233496899
2007,Guanajuato,Total,De 5 a 14 años,11,7.2030964740897
2019,Guanajuato,Total,De 15 a 17 años,11,22.1959422674426
2017,Guanajuato,Total,De 15 a 17 años,11,28.7838247703474
2015,Guanajuato,Total,De 15 a 17 años,11,23.0410110459216
2013,Guanajuato,Total,De 15 a 17 años,11,25.810900166201
2011,Guanajuato,Total,De 15 a 17 años,11,26.646270194034894
2009,Guanajuato,Total,De 15 a 17 años,11,26.8540179498672
2007,Guanajuato,Total,De 15 a 17 años,11,31.5206041949567
2019,Guanajuato,Hombres,Total,11,
2017,Guanajuato,Hombres,Total,11,
2015,Guanajuato,Hombres,Total,11,
2013,Guanajuato,Hombres,Total,11,
2011,Guanajuato,Hombres,Total,11,
2009,Guanajuato,Hombres,Total,11,
2007,Guanajuato,Hombres,Total,11,
2019,Guanajuato,Hombres,De 5 a 14 años,11,
2017,Guanajuato,Hombres,De 5 a 14 años,11,
2015,Guanajuato,Hombres,De 5 a 14 años,11,
2013,Guanajuato,Hombres,De 5 a 14 años,11,
2011,Guanajuato,Hombres,De 5 a 14 años,11,
2009,Guanajuato,Hombres,De 5 a 14 años,11,
2007,Guanajuato,Hombres,De 5 a 14 años,11,
2019,Guanajuato,Hombres,De 15 a 17 años,11,
2017,Guanajuato,Hombres,De 15 a 17 años,11,
2015,Guanajuato,Hombres,De 15 a 17 años,11,
2013,Guanajuato,Hombres,De 15 a 17 años,11,
2011,Guanajuato,Hombres,De 15 a 17 años,11,
2009,Guanajuato,Hombres,De 15 a 17 años,11,
2007,Guanajuato,Hombres,De 15 a 17 años,11,
2019,Guanajuato,Mujeres,Total,11,
2017,Guanajuato,Mujeres,Total,11,
2015,Guanajuato,Mujeres,Total,11,
2013,Guanajuato,Mujeres,Total,11,
2011,Guanajuato,Mujeres,Total,11,
2009,Guanajuato,Mujeres,Total,11,
2007,Guanajuato,Mujeres,Total,11,
2019,Guanajuato,Mujeres,De 5 a 14 años,11,
2017,Guanajuato,Mujeres,De 5 a 14 años,11,
2015,Guanajuato,Mujeres,De 5 a 14 años,11,
2013,Guanajuato,Mujeres,De 5 a 14 años,11,
2011,Guanajuato,Mujeres,De 5 a 14 años,11,
2009,Guanajuato,Mujeres,De 5 a 14 años,11,
2007,Guanajuato,Mujeres,De 5 a 14 años,11,
2019,Guanajuato,Mujeres,De 15 a 17 años,11,
2017,Guanajuato,Mujeres,De 15 a 17 años,11,
2015,Guanajuato,Mujeres,De 15 a 17 años,11,
2013,Guanajuato,Mujeres,De 15 a 17 años,11,
2011,Guanajuato,Mujeres,De 15 a 17 años,11,
2009,Guanajuato,Mujeres,De 15 a 17 años,11,
2007,Guanajuato,Mujeres,De 15 a 17 años,11,
2019,Guerrero,Total,Total,12,6.593484075956
2017,Guerrero,Total,Total,12,11.9400618656055
2015,Guerrero,Total,Total,12,11.151108719842
2013,Guerrero,Total,Total,12,12.645699452183
2011,Guerrero,Total,Total,12,20.2750427226634
2009,Guerrero,Total,Total,12,16.921194938935002
2007,Guerrero,Total,Total,12,18.9245631141332
2019,Guerrero,Total,De 5 a 14 años,12,3.5540197697864
2017,Guerrero,Total,De 5 a 14 años,12,7.260616567610499
2015,Guerrero,Total,De 5 a 14 años,12,5.5156030025279
2013,Guerrero,Total,De 5 a 14 años,12,7.9327467325306
2011,Guerrero,Total,De 5 a 14 años,12,14.0871857594042
2009,Guerrero,Total,De 5 a 14 años,12,11.290220800673104
2007,Guerrero,Total,De 5 a 14 años,12,13.6937275427387
2019,Guerrero,Total,De 15 a 17 años,12,16.3073324519475
2017,Guerrero,Total,De 15 a 17 años,12,25.9459258155817
2015,Guerrero,Total,De 15 a 17 años,12,29.7921290763189
2013,Guerrero,Total,De 15 a 17 años,12,28.9564013409493
2011,Guerrero,Total,De 15 a 17 años,12,40.0915393310831
2009,Guerrero,Total,De 15 a 17 años,12,35.334363721698
2007,Guerrero,Total,De 15 a 17 años,12,36.9529226633446
2019,Guerrero,Hombres,Total,12,
2017,Guerrero,Hombres,Total,12,
2015,Guerrero,Hombres,Total,12,
2013,Guerrero,Hombres,Total,12,
2011,Guerrero,Hombres,Total,12,
2009,Guerrero,Hombres,Total,12,
2007,Guerrero,Hombres,Total,12,
2019,Guerrero,Hombres,De 5 a 14 años,12,
2017,Guerrero,Hombres,De 5 a 14 años,12,
2015,Guerrero,Hombres,De 5 a 14 años,12,
2013,Guerrero,Hombres,De 5 a 14 años,12,
2011,Guerrero,Hombres,De 5 a 14 años,12,
2009,Guerrero,Hombres,De 5 a 14 años,12,
2007,Guerrero,Hombres,De 5 a 14 años,12,
2019,Guerrero,Hombres,De 15 a 17 años,12,
2017,Guerrero,Hombres,De 15 a 17 años,12,
2015,Guerrero,Hombres,De 15 a 17 años,12,
2013,Guerrero,Hombres,De 15 a 17 años,12,
2011,Guerrero,Hombres,De 15 a 17 años,12,
2009,Guerrero,Hombres,De 15 a 17 años,12,
2007,Guerrero,Hombres,De 15 a 17 años,12,
2019,Guerrero,Mujeres,Total,12,
2017,Guerrero,Mujeres,Total,12,
2015,Guerrero,Mujeres,Total,12,
2013,Guerrero,Mujeres,Total,12,
2011,Guerrero,Mujeres,Total,12,
2009,Guerrero,Mujeres,Total,12,
2007,Guerrero,Mujeres,Total,12,
2019,Guerrero,Mujeres,De 5 a 14 años,12,
2017,Guerrero,Mujeres,De 5 a 14 años,12,
2015,Guerrero,Mujeres,De 5 a 14 años,12,
2013,Guerrero,Mujeres,De 5 a 14 años,12,
2011,Guerrero,Mujeres,De 5 a 14 años,12,
2009,Guerrero,Mujeres,De 5 a 14 años,12,
2007,Guerrero,Mujeres,De 5 a 14 años,12,
2019,Guerrero,Mujeres,De 15 a 17 años,12,
2017,Guerrero,Mujeres,De 15 a 17 años,12,
2015,Guerrero,Mujeres,De 15 a 17 años,12,
2013,Guerrero,Mujeres,De 15 a 17 años,12,
2011,Guerrero,Mujeres,De 15 a 17 años,12,
2009,Guerrero,Mujeres,De 15 a 17 años,12,
2007,Guerrero,Mujeres,De 15 a 17 años,12,
2019,Hidalgo,Total,Total,13,5.0833194307674
2017,Hidalgo,Total,Total,13,7.084380774529701
2015,Hidalgo,Total,Total,13,9.051788299931
2013,Hidalgo,Total,Total,13,6.867597653714301
2011,Hidalgo,Total,Total,13,9.5213057609125
2009,Hidalgo,Total,Total,13,9.7208718337305
2007,Hidalgo,Total,Total,13,13.919133826561898
2019,Hidalgo,Total,De 5 a 14 años,13,2.6349760222712
2017,Hidalgo,Total,De 5 a 14 años,13,3.5291046724093
2015,Hidalgo,Total,De 5 a 14 años,13,4.825670318694
2013,Hidalgo,Total,De 5 a 14 años,13,3.8990021948026
2011,Hidalgo,Total,De 5 a 14 años,13,4.9870749100788
2009,Hidalgo,Total,De 5 a 14 años,13,5.3662089349606
2007,Hidalgo,Total,De 5 a 14 años,13,9.7625086224316
2019,Hidalgo,Total,De 15 a 17 años,13,13.481764428863
2017,Hidalgo,Total,De 15 a 17 años,13,19.3620238441407
2015,Hidalgo,Total,De 15 a 17 años,13,24.067182570977906
2013,Hidalgo,Total,De 15 a 17 años,13,18.0980888786553
2011,Hidalgo,Total,De 15 a 17 años,13,24.233480621985404
2009,Hidalgo,Total,De 15 a 17 años,13,24.97693055632969
2007,Hidalgo,Total,De 15 a 17 años,13,28.5135011161738
2019,Hidalgo,Hombres,Total,13,
2017,Hidalgo,Hombres,Total,13,
2015,Hidalgo,Hombres,Total,13,
2013,Hidalgo,Hombres,Total,13,
2011,Hidalgo,Hombres,Total,13,
2009,Hidalgo,Hombres,Total,13,
2007,Hidalgo,Hombres,Total,13,
2019,Hidalgo,Hombres,De 5 a 14 años,13,
2017,Hidalgo,Hombres,De 5 a 14 años,13,
2015,Hidalgo,Hombres,De 5 a 14 años,13,
2013,Hidalgo,Hombres,De 5 a 14 años,13,
2011,Hidalgo,Hombres,De 5 a 14 años,13,
2009,Hidalgo,Hombres,De 5 a 14 años,13,
2007,Hidalgo,Hombres,De 5 a 14 años,13,
2019,Hidalgo,Hombres,De 15 a 17 años,13,
2017,Hidalgo,Hombres,De 15 a 17 años,13,
2015,Hidalgo,Hombres,De 15 a 17 años,13,
2013,Hidalgo,Hombres,De 15 a 17 años,13,
2011,Hidalgo,Hombres,De 15 a 17 años,13,
2009,Hidalgo,Hombres,De 15 a 17 años,13,
2007,Hidalgo,Hombres,De 15 a 17 años,13,
2019,Hidalgo,Mujeres,Total,13,
2017,Hidalgo,Mujeres,Total,13,
2015,Hidalgo,Mujeres,Total,13,
2013,Hidalgo,Mujeres,Total,13,
2011,Hidalgo,Mujeres,Total,13,
2009,Hidalgo,Mujeres,Total,13,
2007,Hidalgo,Mujeres,Total,13,
2019,Hidalgo,Mujeres,De 5 a 14 años,13,
2017,Hidalgo,Mujeres,De 5 a 14 años,13,
2015,Hidalgo,Mujeres,De 5 a 14 años,13,
2013,Hidalgo,Mujeres,De 5 a 14 años,13,
2011,Hidalgo,Mujeres,De 5 a 14 años,13,
2009,Hidalgo,Mujeres,De 5 a 14 años,13,
2007,Hidalgo,Mujeres,De 5 a 14 años,13,
2019,Hidalgo,Mujeres,De 15 a 17 años,13,
2017,Hidalgo,Mujeres,De 15 a 17 años,13,
2015,Hidalgo,Mujeres,De 15 a 17 años,13,
2013,Hidalgo,Mujeres,De 15 a 17 años,13,
2011,Hidalgo,Mujeres,De 15 a 17 años,13,
2009,Hidalgo,Mujeres,De 15 a 17 años,13,
2007,Hidalgo,Mujeres,De 15 a 17 años,13,
2019,Jalisco,Total,Total,14,6.4603233297665
2017,Jalisco,Total,Total,14,6.5641347250335
2015,Jalisco,Total,Total,14,10.0645048017204
2013,Jalisco,Total,Total,14,8.9763541793887
2011,Jalisco,Total,Total,14,11.3187981751069
2009,Jalisco,Total,Total,14,11.5252649763872
2007,Jalisco,Total,Total,14,14.1055232660029
2019,Jalisco,Total,De 5 a 14 años,14,3.8277078106889006
2017,Jalisco,Total,De 5 a 14 años,14,3.0272326617891
2015,Jalisco,Total,De 5 a 14 años,14,5.5530165636479
2013,Jalisco,Total,De 5 a 14 años,14,5.430504225702099
2011,Jalisco,Total,De 5 a 14 años,14,7.197424817620399
2009,Jalisco,Total,De 5 a 14 años,14,6.4572228701665
2007,Jalisco,Total,De 5 a 14 años,14,8.509925167468099
2019,Jalisco,Total,De 15 a 17 años,14,15.5753444327355
2017,Jalisco,Total,De 15 a 17 años,14,18.4589690999426
2015,Jalisco,Total,De 15 a 17 años,14,24.5560544868388
2013,Jalisco,Total,De 15 a 17 años,14,20.981319797887803
2011,Jalisco,Total,De 15 a 17 años,14,24.0383473244772
2009,Jalisco,Total,De 15 a 17 años,14,28.0186364585508
2007,Jalisco,Total,De 15 a 17 años,14,32.5650962899934
2019,Jalisco,Hombres,Total,14,
2017,Jalisco,Hombres,Total,14,
2015,Jalisco,Hombres,Total,14,
2013,Jalisco,Hombres,Total,14,
2011,Jalisco,Hombres,Total,14,
2009,Jalisco,Hombres,Total,14,
2007,Jalisco,Hombres,Total,14,
2019,Jalisco,Hombres,De 5 a 14 años,14,
2017,Jalisco,Hombres,De 5 a 14 años,14,
2015,Jalisco,Hombres,De 5 a 14 años,14,
2013,Jalisco,Hombres,De 5 a 14 años,14,
2011,Jalisco,Hombres,De 5 a 14 años,14,
2009,Jalisco,Hombres,De 5 a 14 años,14,
2007,Jalisco,Hombres,De 5 a 14 años,14,
2019,Jalisco,Hombres,De 15 a 17 años,14,
2017,Jalisco,Hombres,De 15 a 17 años,14,
2015,Jalisco,Hombres,De 15 a 17 años,14,
2013,Jalisco,Hombres,De 15 a 17 años,14,
2011,Jalisco,Hombres,De 15 a 17 años,14,
2009,Jalisco,Hombres,De 15 a 17 años,14,
2007,Jalisco,Hombres,De 15 a 17 años,14,
2019,Jalisco,Mujeres,Total,14,
2017,Jalisco,Mujeres,Total,14,
2015,Jalisco,Mujeres,Total,14,
2013,Jalisco,Mujeres,Total,14,
2011,Jalisco,Mujeres,Total,14,
2009,Jalisco,Mujeres,Total,14,
2007,Jalisco,Mujeres,Total,14,
2019,Jalisco,Mujeres,De 5 a 14 años,14,
2017,Jalisco,Mujeres,De 5 a 14 años,14,
2015,Jalisco,Mujeres,De 5 a 14 años,14,
2013,Jalisco,Mujeres,De 5 a 14 años,14,
2011,Jalisco,Mujeres,De 5 a 14 años,14,
2009,Jalisco,Mujeres,De 5 a 14 años,14,
2007,Jalisco,Mujeres,De 5 a 14 años,14,
2019,Jalisco,Mujeres,De 15 a 17 años,14,
2017,Jalisco,Mujeres,De 15 a 17 años,14,
2015,Jalisco,Mujeres,De 15 a 17 años,14,
2013,Jalisco,Mujeres,De 15 a 17 años,14,
2011,Jalisco,Mujeres,De 15 a 17 años,14,
2009,Jalisco,Mujeres,De 15 a 17 años,14,
2007,Jalisco,Mujeres,De 15 a 17 años,14,
2019,México,Total,Total,15,4.8310087224969
2017,México,Total,Total,15,5.6824278125493
2015,México,Total,Total,15,6.0299107746302
2013,México,Total,Total,15,4.7357987001021
2011,México,Total,Total,15,6.7013952639082
2009,México,Total,Total,15,6.5819936917453
2007,México,Total,Total,15,7.1700505097579
2019,México,Total,De 5 a 14 años,15,3.2503711750492
2017,México,Total,De 5 a 14 años,15,2.9420732009770005
2015,México,Total,De 5 a 14 años,15,3.3206673283236
2013,México,Total,De 5 a 14 años,15,2.7245423616489
2011,México,Total,De 5 a 14 años,15,3.4159412793597
2009,México,Total,De 5 a 14 años,15,3.0168637259852
2007,México,Total,De 5 a 14 años,15,3.3385451464703
2019,México,Total,De 15 a 17 años,15,9.4368777033289
2017,México,Total,De 15 a 17 años,15,14.2374302137359
2015,México,Total,De 15 a 17 años,15,14.8362345572173
2013,México,Total,De 15 a 17 años,15,12.277227245967104
2011,México,Total,De 15 a 17 años,15,17.0978237595116
2009,México,Total,De 15 a 17 años,15,18.0636113009654
2007,México,Total,De 15 a 17 años,15,19.0268455354034
2019,México,Hombres,Total,15,
2017,México,Hombres,Total,15,
2015,México,Hombres,Total,15,
2013,México,Hombres,Total,15,
2011,México,Hombres,Total,15,
2009,México,Hombres,Total,15,
2007,México,Hombres,Total,15,
2019,México,Hombres,De 5 a 14 años,15,
2017,México,Hombres,De 5 a 14 años,15,
2015,México,Hombres,De 5 a 14 años,15,
2013,México,Hombres,De 5 a 14 años,15,
2011,México,Hombres,De 5 a 14 años,15,
2009,México,Hombres,De 5 a 14 años,15,
2007,México,Hombres,De 5 a 14 años,15,
2019,México,Hombres,De 15 a 17 años,15,
2017,México,Hombres,De 15 a 17 años,15,
2015,México,Hombres,De 15 a 17 años,15,
2013,México,Hombres,De 15 a 17 años,15,
2011,México,Hombres,De 15 a 17 años,15,
2009,México,Hombres,De 15 a 17 años,15,
2007,México,Hombres,De 15 a 17 años,15,
2019,México,Mujeres,Total,15,
2017,México,Mujeres,Total,15,
2015,México,Mujeres,Total,15,
2013,México,Mujeres,Total,15,
2011,México,Mujeres,Total,15,
2009,México,Mujeres,Total,15,
2007,México,Mujeres,Total,15,
2019,México,Mujeres,De 5 a 14 años,15,
2017,México,Mujeres,De 5 a 14 años,15,
2015,México,Mujeres,De 5 a 14 años,15,
2013,México,Mujeres,De 5 a 14 años,15,
2011,México,Mujeres,De 5 a 14 años,15,
2009,México,Mujeres,De 5 a 14 años,15,
2007,México,Mujeres,De 5 a 14 años,15,
2019,México,Mujeres,De 15 a 17 años,15,
2017,México,Mujeres,De 15 a 17 años,15,
